選舉別," 人口數",選舉人數,候選人數_計,候選人數_男,候選人數_女,當選人數_計,當選人數_男,當選人數_女,投票數_合計,投票數_有效票數,投票數_無效票數,選舉人數對人口數,投票數對選舉人數,當選人數對候選人數,縣市選區,縣市選區_人口數,縣市選區_選舉人數,縣市選區_候選人數_計,縣市選區_候選人數_男,縣市選區_候選人數_女,縣市選區_當選人數_計,縣市選區_當選人數_男,縣市選區_當選人數_女,縣市選區_投票數合計,縣市選區_有效票數,縣市選區_無效票數,縣市選區_選舉人數對人口數,縣市選區_投票數對選舉人數,縣市選區_當選人數對候選人數,鄉鎮,鄉鎮_選舉人數,鄉鎮_投票數,鄉鎮_有效票數,鄉鎮_無效票數,鄉鎮_投票率,里,里_選舉人數,里_投票數,里_有效票數,里_無效票數,里_投票率
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區麻豆區,36501,26134,25692,442,71.6%,臺南市第四選區麻豆區安業里,644,494,485,9,76.71%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區麻豆區,36501,26134,25692,442,71.6%,臺南市第四選區麻豆區安西里,730,527,516,11,72.19%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區麻豆區,36501,26134,25692,442,71.6%,臺南市第四選區麻豆區謝安里,890,736,719,17,82.7%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區麻豆區,36501,26134,25692,442,71.6%,臺南市第四選區麻豆區中民里,837,706,698,8,84.35%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區麻豆區,36501,26134,25692,442,71.6%,臺南市第四選區麻豆區安正里,868,585,574,11,67.4%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區麻豆區,36501,26134,25692,442,71.6%,臺南市第四選區麻豆區磚井里,1175,807,798,9,68.68%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區下營區,21181,15439,15196,243,72.89%,臺南市第四選區下營區下營里,856,607,597,10,70.91%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區下營區,21181,15439,15196,243,72.89%,臺南市第四選區下營區仁里里,2766,2029,2011,18,73.36%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區下營區,21181,15439,15196,243,72.89%,臺南市第四選區下營區宅內里,1144,754,745,9,65.91%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區下營區,21181,15439,15196,243,72.89%,臺南市第四選區下營區後街里,1529,1157,1136,21,75.67%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區下營區,21181,15439,15196,243,72.89%,臺南市第四選區下營區新興里,2254,1537,1512,25,68.19%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區下營區,21181,15439,15196,243,72.89%,臺南市第四選區下營區營前里,2134,1478,1457,21,69.26%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區下營區,21181,15439,15196,243,72.89%,臺南市第四選區下營區大屯里,805,658,649,9,81.74%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區下營區,21181,15439,15196,243,72.89%,臺南市第四選區下營區大埤里,764,556,550,6,72.77%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區下營區,21181,15439,15196,243,72.89%,臺南市第四選區下營區茅港里,1251,945,920,25,75.54%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區下營區,21181,15439,15196,243,72.89%,臺南市第四選區下營區中營里,1103,758,743,15,68.72%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區下營區,21181,15439,15196,243,72.89%,臺南市第四選區下營區開化里,1909,1517,1492,25,79.47%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區下營區,21181,15439,15196,243,72.89%,臺南市第四選區下營區西連里,907,720,716,4,79.38%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區下營區,21181,15439,15196,243,72.89%,臺南市第四選區下營區賀建里,1360,995,975,20,73.16%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區下營區,21181,15439,15196,243,72.89%,臺南市第四選區下營區甲中里,1150,854,834,20,74.26%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區下營區,21181,15439,15196,243,72.89%,臺南市第四選區下營區紅厝里,1249,874,859,15,69.98%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區六甲區,18649,13694,13487,207,73.43%,臺南市第四選區六甲區六甲里,2790,1982,1947,35,71.04%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區六甲區,18649,13694,13487,207,73.43%,臺南市第四選區六甲區甲東里,2577,1777,1752,25,68.96%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區六甲區,18649,13694,13487,207,73.43%,臺南市第四選區六甲區甲南里,1391,994,985,9,71.46%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區六甲區,18649,13694,13487,207,73.43%,臺南市第四選區六甲區龍湖里,1051,747,732,15,71.08%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區六甲區,18649,13694,13487,207,73.43%,臺南市第四選區六甲區七甲里,926,746,738,8,80.56%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區六甲區,18649,13694,13487,207,73.43%,臺南市第四選區六甲區二甲里,3109,2169,2136,33,69.77%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區六甲區,18649,13694,13487,207,73.43%,臺南市第四選區六甲區水林里,2018,1596,1579,17,79.09%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區六甲區,18649,13694,13487,207,73.43%,臺南市第四選區六甲區中社里,1623,1219,1196,23,75.11%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區六甲區,18649,13694,13487,207,73.43%,臺南市第四選區六甲區龜港里,1108,870,852,18,78.52%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區六甲區,18649,13694,13487,207,73.43%,臺南市第四選區六甲區菁埔里,588,493,486,7,83.84%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區六甲區,18649,13694,13487,207,73.43%,臺南市第四選區六甲區王爺里,804,666,653,13,82.84%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區六甲區,18649,13694,13487,207,73.43%,臺南市第四選區六甲區大丘里,664,435,431,4,65.51%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區官田區,17865,13310,13096,214,74.5%,臺南市第四選區官田區官田里,1921,1527,1507,20,79.49%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區官田區,17865,13310,13096,214,74.5%,臺南市第四選區官田區二鎮里,2704,1898,1872,26,70.19%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區官田區,17865,13310,13096,214,74.5%,臺南市第四選區官田區湖山里,1022,817,804,13,79.94%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區官田區,17865,13310,13096,214,74.5%,臺南市第四選區官田區嘉南里,269,171,169,2,63.57%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區官田區,17865,13310,13096,214,74.5%,臺南市第四選區官田區大崎里,451,379,369,10,84.04%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區官田區,17865,13310,13096,214,74.5%,臺南市第四選區官田區隆田里,1885,1229,1208,21,65.2%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區官田區,17865,13310,13096,214,74.5%,臺南市第四選區官田區隆本里,2879,1950,1919,31,67.73%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區官田區,17865,13310,13096,214,74.5%,臺南市第四選區官田區南部里,1102,811,797,14,73.59%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區官田區,17865,13310,13096,214,74.5%,臺南市第四選區官田區東庄里,1347,1066,1048,18,79.14%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區官田區,17865,13310,13096,214,74.5%,臺南市第四選區官田區西庄里,691,537,528,9,77.71%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區官田區,17865,13310,13096,214,74.5%,臺南市第四選區官田區拔林里,536,440,429,11,82.09%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區官田區,17865,13310,13096,214,74.5%,臺南市第四選區官田區渡頭里,2166,1761,1736,25,81.3%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第四選區,117804,94196,8,4,4,4,2,2,68577,67471,1106,79.96%,72.8%,50%,臺南市第四選區官田區,17865,13310,13096,214,74.5%,臺南市第四選區官田區社子里,892,724,710,14,81.17%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第五選區,109156,86664,5,3,2,3,1,2,64188,63141,1047,79.39%,74.07%,60%,臺南市第五選區佳里區,46594,33439,32903,536,71.77%,臺南市第五選區佳里區東寧里,1775,1327,1305,22,74.76%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第五選區,109156,86664,5,3,2,3,1,2,64188,63141,1047,79.39%,74.07%,60%,臺南市第五選區佳里區,46594,33439,32903,536,71.77%,臺南市第五選區佳里區忠仁里,2859,2098,2076,22,73.38%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第五選區,109156,86664,5,3,2,3,1,2,64188,63141,1047,79.39%,74.07%,60%,臺南市第五選區佳里區,46594,33439,32903,536,71.77%,臺南市第五選區佳里區鎮山里,5201,3599,3541,58,69.2%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第五選區,109156,86664,5,3,2,3,1,2,64188,63141,1047,79.39%,74.07%,60%,臺南市第五選區佳里區,46594,33439,32903,536,71.77%,臺南市第五選區佳里區建南里,7094,4776,4688,88,67.32%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第五選區,109156,86664,5,3,2,3,1,2,64188,63141,1047,79.39%,74.07%,60%,臺南市第五選區佳里區,46594,33439,32903,536,71.77%,臺南市第五選區佳里區安西里,10207,7028,6915,113,68.85%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第五選區,109156,86664,5,3,2,3,1,2,64188,63141,1047,79.39%,74.07%,60%,臺南市第五選區佳里區,46594,33439,32903,536,71.77%,臺南市第五選區佳里區六安里,3513,2391,2362,29,68.06%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第五選區,109156,86664,5,3,2,3,1,2,64188,63141,1047,79.39%,74.07%,60%,臺南市第五選區佳里區,46594,33439,32903,536,71.77%,臺南市第五選區佳里區佳化里,2047,1532,1506,26,74.84%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第五選區,109156,86664,5,3,2,3,1,2,64188,63141,1047,79.39%,74.07%,60%,臺南市第五選區佳里區,46594,33439,32903,536,71.77%,臺南市第五選區佳里區禮化里,915,694,682,12,75.85%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第五選區,109156,86664,5,3,2,3,1,2,64188,63141,1047,79.39%,74.07%,60%,臺南市第五選區佳里區,46594,33439,32903,536,71.77%,臺南市第五選區佳里區興化里,1328,1037,1024,13,78.09%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第五選區,109156,86664,5,3,2,3,1,2,64188,63141,1047,79.39%,74.07%,60%,臺南市第五選區佳里區,46594,33439,32903,536,71.77%,臺南市第五選區佳里區營頂里,661,509,502,7,77%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第五選區,109156,86664,5,3,2,3,1,2,64188,63141,1047,79.39%,74.07%,60%,臺南市第五選區佳里區,46594,33439,32903,536,71.77%,臺南市第五選區佳里區溪洲里,384,315,307,8,82.03%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第五選區,109156,86664,5,3,2,3,1,2,64188,63141,1047,79.39%,74.07%,60%,臺南市第五選區佳里區,46594,33439,32903,536,71.77%,臺南市第五選區佳里區海澄里,1420,1131,1115,16,79.65%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第五選區,109156,86664,5,3,2,3,1,2,64188,63141,1047,79.39%,74.07%,60%,臺南市第五選區佳里區,46594,33439,32903,536,71.77%,臺南市第五選區佳里區漳洲里,729,589,581,8,80.8%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第五選區,109156,86664,5,3,2,3,1,2,64188,63141,1047,79.39%,74.07%,60%,臺南市第五選區佳里區,46594,33439,32903,536,71.77%,臺南市第五選區佳里區頂部里,887,637,622,15,71.82%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第五選區,109156,86664,5,3,2,3,1,2,64188,63141,1047,79.39%,74.07%,60%,臺南市第五選區佳里區,46594,33439,32903,536,71.77%,臺南市第五選區佳里區嘉福里,946,682,668,14,72.09%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第五選區,109156,86664,5,3,2,3,1,2,64188,63141,1047,79.39%,74.07%,60%,臺南市第五選區佳里區,46594,33439,32903,536,71.77%,臺南市第五選區佳里區通興里,1034,820,805,15,79.3%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第五選區,109156,86664,5,3,2,3,1,2,64188,63141,1047,79.39%,74.07%,60%,臺南市第五選區佳里區,46594,33439,32903,536,71.77%,臺南市第五選區佳里區蚶寮里,835,640,635,5,76.65%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第五選區,109156,86664,5,3,2,3,1,2,64188,63141,1047,79.39%,74.07%,60%,臺南市第五選區佳里區,46594,33439,32903,536,71.77%,臺南市第五選區佳里區龍安里,1023,820,807,13,80.16%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第五選區,109156,86664,5,3,2,3,1,2,64188,63141,1047,79.39%,74.07%,60%,臺南市第五選區佳里區,46594,33439,32903,536,71.77%,臺南市第五選區佳里區民安里,1304,991,973,18,76%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第五選區,109156,86664,5,3,2,3,1,2,64188,63141,1047,79.39%,74.07%,60%,臺南市第五選區佳里區,46594,33439,32903,536,71.77%,臺南市第五選區佳里區子龍里,1511,1180,1158,22,78.09%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第五選區,109156,86664,5,3,2,3,1,2,64188,63141,1047,79.39%,74.07%,60%,臺南市第五選區佳里區,46594,33439,32903,536,71.77%,臺南市第五選區佳里區三協里,921,643,631,12,69.82%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第五選區,109156,86664,5,3,2,3,1,2,64188,63141,1047,79.39%,74.07%,60%,臺南市第五選區西港區,20071,15212,14967,245,75.79%,臺南市第五選區西港區西港里,3008,2282,2236,46,75.86%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第五選區,109156,86664,5,3,2,3,1,2,64188,63141,1047,79.39%,74.07%,60%,臺南市第五選區西港區,20071,15212,14967,245,75.79%,臺南市第五選區西港區南海里,2206,1607,1588,19,72.85%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第五選區,109156,86664,5,3,2,3,1,2,64188,63141,1047,79.39%,74.07%,60%,臺南市第五選區西港區,20071,15212,14967,245,75.79%,臺南市第五選區西港區港東里,1446,1079,1068,11,74.62%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第五選區,109156,86664,5,3,2,3,1,2,64188,63141,1047,79.39%,74.07%,60%,臺南市第五選區西港區,20071,15212,14967,245,75.79%,臺南市第五選區西港區檨林里,1566,1135,1117,18,72.48%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第五選區,109156,86664,5,3,2,3,1,2,64188,63141,1047,79.39%,74.07%,60%,臺南市第五選區西港區,20071,15212,14967,245,75.79%,臺南市第五選區西港區後營里,1364,1137,1115,22,83.36%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第五選區,109156,86664,5,3,2,3,1,2,64188,63141,1047,79.39%,74.07%,60%,臺南市第五選區西港區,20071,15212,14967,245,75.79%,臺南市第五選區西港區營西里,1295,954,944,10,73.67%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第五選區,109156,86664,5,3,2,3,1,2,64188,63141,1047,79.39%,74.07%,60%,臺南市第五選區西港區,20071,15212,14967,245,75.79%,臺南市第五選區西港區金砂里,783,641,635,6,81.86%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第五選區,109156,86664,5,3,2,3,1,2,64188,63141,1047,79.39%,74.07%,60%,臺南市第五選區西港區,20071,15212,14967,245,75.79%,臺南市第五選區西港區劉厝里,1224,1004,986,18,82.03%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第五選區,109156,86664,5,3,2,3,1,2,64188,63141,1047,79.39%,74.07%,60%,臺南市第五選區西港區,20071,15212,14967,245,75.79%,臺南市第五選區西港區竹林里,1199,973,950,23,81.15%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第五選區,109156,86664,5,3,2,3,1,2,64188,63141,1047,79.39%,74.07%,60%,臺南市第五選區西港區,20071,15212,14967,245,75.79%,臺南市第五選區西港區永樂里,996,803,790,13,80.62%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第五選區,109156,86664,5,3,2,3,1,2,64188,63141,1047,79.39%,74.07%,60%,臺南市第五選區西港區,20071,15212,14967,245,75.79%,臺南市第五選區西港區新復里,980,826,808,18,84.29%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第五選區,109156,86664,5,3,2,3,1,2,64188,63141,1047,79.39%,74.07%,60%,臺南市第五選區西港區,20071,15212,14967,245,75.79%,臺南市第五選區西港區慶安里,4004,2771,2730,41,69.21%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第五選區,109156,86664,5,3,2,3,1,2,64188,63141,1047,79.39%,74.07%,60%,臺南市第五選區七股區,19999,15537,15271,266,77.69%,臺南市第五選區七股區後港里,575,514,504,10,89.39%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第五選區,109156,86664,5,3,2,3,1,2,64188,63141,1047,79.39%,74.07%,60%,臺南市第五選區七股區,19999,15537,15271,266,77.69%,臺南市第五選區七股區大潭里,670,532,523,9,79.4%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第五選區,109156,86664,5,3,2,3,1,2,64188,63141,1047,79.39%,74.07%,60%,臺南市第五選區七股區,19999,15537,15271,266,77.69%,臺南市第五選區七股區城內里,484,377,374,3,77.89%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第五選區,109156,86664,5,3,2,3,1,2,64188,63141,1047,79.39%,74.07%,60%,臺南市第五選區七股區,19999,15537,15271,266,77.69%,臺南市第五選區七股區篤加里,822,641,632,9,77.98%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第五選區,109156,86664,5,3,2,3,1,2,64188,63141,1047,79.39%,74.07%,60%,臺南市第五選區七股區,19999,15537,15271,266,77.69%,臺南市第五選區七股區頂山里,917,788,778,10,85.93%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第五選區,109156,86664,5,3,2,3,1,2,64188,63141,1047,79.39%,74.07%,60%,臺南市第五選區七股區,19999,15537,15271,266,77.69%,臺南市第五選區七股區西寮里,499,313,309,4,62.73%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第五選區,109156,86664,5,3,2,3,1,2,64188,63141,1047,79.39%,74.07%,60%,臺南市第五選區七股區,19999,15537,15271,266,77.69%,臺南市第五選區七股區鹽埕里,441,390,378,12,88.44%
