地區別," 人口數",選舉人數,候選人數_計,候選人數_男,候選人數_女,當選人數_計,當選人數_男,當選人數_女,投票數_合計,投票數_有效票數,投票數_無效票數,選舉人數對人口數,投票數對選舉人數,當選人數對候選人數,縣市,縣市_選舉人數,縣市_投票數,縣市_有效票數,縣市_無效票數,縣市_投票率,鄉鎮,鄉鎮_選舉人數,鄉鎮_投票數,鄉鎮_有效票數,鄉鎮_無效票數,鄉鎮_投票率,里,里_選舉人數,里_投票數,里_有效票數,里_無效票數,里_投票率
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市留侯里,1260,960,948,12,76%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市流芳里,1330,1022,1017,5,76%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市赤松里,578,470,466,4,81%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市黃石里,1161,877,874,3,75%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市挹秀里,1650,1290,1284,6,78%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市湳興里,3956,2975,2949,26,75%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市新興里,2482,1900,1882,18,76%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市社後里,4479,3481,3448,33,77%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市香社里,3089,2419,2386,33,78%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市中正里,3651,2719,2681,38,74%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市自強里,4360,3465,3442,23,79%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市自立里,2456,1964,1947,17,79%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市光華里,2161,1688,1674,14,78%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市國光里,887,686,677,9,77%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市港尾里,1251,966,957,9,77%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市金華里,3138,2380,2349,31,75%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市港德里,3980,2936,2907,29,73%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市民權里,2574,2005,1988,17,77%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市建國里,3295,2563,2529,34,77%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市漢生里,3794,2958,2939,19,77%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市公館里,3119,2481,2451,30,79%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市新民里,3749,2882,2847,35,76%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市幸福里,3015,2365,2331,34,78%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市忠誠里,1849,1487,1479,8,80%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市百壽里,1974,1555,1541,14,78%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市介壽里,2434,1829,1814,15,75%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市新埔里,1992,1528,1508,20,76%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市華江里,2632,2044,2026,18,77%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市江翠里,3555,2703,2675,28,76%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市純翠里,3003,2356,2337,19,78%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市溪頭里,3863,2940,2904,36,76%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市聯翠里,2051,1591,1574,17,77%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市宏翠里,2208,1756,1732,24,79%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市仁翠里,2427,1906,1888,18,78%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市新翠里,3309,2647,2623,24,79%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市吉翠里,2668,2075,2055,20,77%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市德翠里,2268,1730,1713,17,76%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市滿翠里,2669,2091,2068,23,78%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市明翠里,4157,3234,3194,40,77%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市松翠里,2409,1794,1774,20,74%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市柏翠里,2696,2102,2075,27,77%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市龍翠里,3091,2455,2429,26,79%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市華翠里,2414,1859,1843,16,77%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市忠翠里,3189,2521,2493,28,79%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市嵐翠里,2199,1657,1639,18,75%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市文翠里,2959,2303,2279,24,77%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市青翠里,2573,1947,1933,14,75%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市懷翠里,3568,2655,2619,36,74%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市福翠里,1745,1377,1358,19,78%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市港嘴里,4189,3238,3205,33,77%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市振興里,3298,2645,2609,36,80%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市振義里,3102,2428,2406,22,78%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市光復里,2514,1874,1858,16,74%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市埔墘里,3835,2910,2882,28,75%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市長壽里,2235,1689,1667,22,75%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市福壽里,1951,1517,1493,24,77%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市海山里,3775,2940,2906,34,77%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市九如里,2343,1777,1754,23,75%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市玉光里,3371,2558,2525,33,75%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市光仁里,2361,1840,1825,15,77%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市埤墘里,2709,2016,1999,17,74%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市永安里,2147,1615,1605,10,75%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市雙玉里,2537,1877,1853,24,73%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市廣新里,2953,2189,2157,32,74%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市深丘里,3739,2852,2831,21,76%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市香丘里,2717,2079,2059,20,76%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市西安里,1979,1553,1535,18,78%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市東丘里,3211,2472,2450,22,76%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市長安里,2521,1948,1928,20,77%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市福丘里,1634,1234,1220,14,75%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市福祿里,2405,1838,1818,20,76%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市民族里,3255,2526,2510,16,77%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市國泰里,2221,1695,1672,23,76%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市福德里,3723,2907,2866,41,78%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市景星里,2481,1930,1908,22,77%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市福星里,2221,1709,1689,20,76%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市鄉雲里,2388,1891,1873,18,79%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市廣德里,3713,2877,2850,27,77%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市大豐里,3586,2750,2713,37,76%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市重慶里,4171,3196,3157,39,76%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市仁愛里,2784,2225,2207,18,79%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市和平里,1637,1267,1252,15,77%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市廣福里,2008,1499,1481,18,74%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市華興里,2090,1635,1615,20,78%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市華貴里,2246,1766,1744,22,78%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市華德里,3598,2667,2639,28,74%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市華東里,3322,2580,2550,30,77%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市信義里,3130,2425,2378,47,77%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市浮洲里,3775,2323,2286,37,61%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市華中里,3686,2745,2706,39,74%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市僑中里,2499,1889,1861,28,75%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市中山里,4069,2973,2924,49,73%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市復興里,3479,2623,2526,97,75%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市大安里,3286,2485,2460,25,75%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市福安里,2762,2055,2028,27,74%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市聚安里,4279,3167,3118,49,74%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市龍安里,2990,2200,2164,36,73%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市崑崙里,3280,2433,2403,30,74%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市溪洲里,3650,2701,2674,27,74%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市溪北里,2340,1806,1790,16,77%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市香雅里,1996,1528,1513,15,76%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市新生里,3426,2735,2710,25,79%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市文德里,1796,1446,1426,20,80%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市文化里,2517,1935,1921,14,76%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市新海里,2657,1954,1929,25,73%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市莒光里,2207,1679,1661,18,76%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市富貴里,1483,1193,1181,12,80%
臺灣省,16960902,11184258,5,5,--,1,1,--,8517124,8405930,111194,65.94%,76.15%,20%,臺北縣,2087813,1581603,1564031,17572,75%,臺北縣板橋市,338069,259335,256392,2943,76%,臺北縣板橋市正泰里,2036,1623,1605,18,79%
