地區別," 人口數",選舉人數,候選人數_計,候選人數_男,候選人數_女,當選人數_計,當選人數_男,當選人數_女,投票數_合計,投票數_有效票數,投票數_無效票數,選舉人數對人口數,投票數對選舉人數,當選人數對候選人數,鄉鎮,鄉鎮_選舉人數,鄉鎮_投票數,鄉鎮_有效票數,鄉鎮_無效票數,鄉鎮_投票率,里,里_選舉人數,里_投票數,里_有效票數,里_無效票數,里_投票率
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市漢生里,3746,2690,2671,19,71.81%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市公館里,3220,2209,2177,32,68.6%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市新民里,3618,2450,2426,24,67.72%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市幸福里,3369,2280,2262,18,67.68%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市忠誠里,2336,1707,1697,10,73.07%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市百壽里,2111,1445,1429,16,68.45%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市介壽里,2562,1754,1712,42,68.46%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市新埔里,1996,1361,1338,23,68.19%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市華江里,4213,2881,2833,48,68.38%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市江翠里,4085,2710,2689,21,66.34%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市純翠里,4269,2847,2806,41,66.69%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市溪頭里,4874,3275,3240,35,67.19%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市聯翠里,3282,2165,2138,27,65.97%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市宏翠里,2665,1890,1856,34,70.92%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市仁翠里,2750,1825,1796,29,66.36%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市新翠里,6278,4207,4166,41,67.01%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市吉翠里,3093,2213,2179,34,71.55%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市德翠里,5045,3534,3501,33,70.05%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市滿翠里,2703,1833,1811,22,67.81%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市明翠里,4056,2680,2661,19,66.07%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市松翠里,3077,2037,2011,26,66.2%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市柏翠里,3009,2036,2012,24,67.66%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市龍翠里,3867,2632,2603,29,68.06%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市華翠里,2655,1790,1774,16,67.42%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市忠翠里,7146,4926,4881,45,68.93%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市嵐翠里,2147,1453,1429,24,67.68%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市文翠里,3526,2384,2347,37,67.61%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市青翠里,2577,1608,1595,13,62.4%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市懷翠里,4888,3142,3101,41,64.28%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市福翠里,1371,935,913,22,68.2%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市港嘴里,3685,2457,2432,25,66.68%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市振興里,4689,3276,3234,42,69.87%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市振義里,3442,2308,2277,31,67.05%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市光復里,2622,1774,1755,19,67.66%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市埔墘里,1555,1193,1188,5,76.72%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市長壽里,2360,1648,1634,14,69.83%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市福壽里,2687,1847,1832,15,68.74%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市海山里,5740,3916,3874,42,68.22%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市九如里,2354,1593,1569,24,67.67%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市玉光里,4131,2779,2736,43,67.27%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市光仁里,2452,1704,1686,18,69.49%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市埤墘里,3065,2017,2000,17,65.81%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市永安里,2760,1802,1774,28,65.29%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市雙玉里,3018,2028,2002,26,67.2%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市廣新里,2919,1881,1856,25,64.44%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市深丘里,4322,2965,2936,29,68.6%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市香丘里,3100,2122,2085,37,68.45%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市西安里,2204,1554,1529,25,70.51%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市東丘里,3504,2383,2356,27,68.01%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市長安里,3276,2318,2291,27,70.76%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市福丘里,1667,1174,1162,12,70.43%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市福祿里,3083,2022,1991,31,65.59%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市民族里,3072,2172,2149,23,70.7%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市國泰里,2645,1846,1828,18,69.79%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市福德里,4209,2939,2902,37,69.83%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市景星里,2719,1866,1843,23,68.63%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市福星里,2745,1976,1963,13,71.99%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市鄉雲里,2941,2029,2008,21,68.99%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市廣德里,4892,3489,3440,49,71.32%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市大豐里,3856,2722,2683,39,70.59%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市重慶里,6513,4382,4327,55,67.28%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市仁愛里,2697,1952,1910,42,72.38%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市和平里,926,630,621,9,68.03%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市廣福里,2875,1831,1813,18,63.69%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市華興里,3301,2261,2237,24,68.49%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市華貴里,2340,1743,1713,30,74.49%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市華德里,5249,3389,3362,27,64.56%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市華東里,4581,3174,3149,25,69.29%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市信義里,3357,2285,2246,39,68.07%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市浮洲里,3628,2122,2093,29,58.49%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市華中里,4372,2877,2840,37,65.81%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市僑中里,3069,2059,2026,33,67.09%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市中山里,3856,2555,2515,40,66.26%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市復興里,1779,1151,1121,30,64.7%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市大安里,3481,2342,2317,25,67.28%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市福安里,2273,1591,1567,24,70%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市聚安里,4137,2712,2679,33,65.55%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市龍安里,2409,1636,1608,28,67.91%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市崑崙里,6213,4022,3974,48,64.74%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市溪洲里,4601,2984,2948,36,64.86%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市溪北里,4278,2840,2806,34,66.39%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市香雅里,2250,1535,1518,17,68.22%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市新生里,3797,2553,2535,18,67.24%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市文德里,2642,1802,1783,19,68.21%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市文化里,2610,1857,1836,21,71.15%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市新海里,2976,1922,1901,21,64.58%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市莒光里,2525,1680,1663,17,66.53%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市富貴里,4585,3155,3132,23,68.81%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市正泰里,2505,1797,1774,23,71.74%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市民生里,1650,1133,1120,13,68.67%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市後埔里,2930,2009,1989,20,68.57%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市華福里,1806,1275,1262,13,70.6%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市堂春里,3120,2086,2064,22,66.86%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市成和里,3925,2489,2449,40,63.41%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市光榮里,2202,1490,1466,24,67.67%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市民安里,1788,1319,1306,13,73.77%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市陽明里,2393,1627,1614,13,67.99%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市朝陽里,2925,1994,1976,18,68.17%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市松柏里,1827,1243,1225,18,68.04%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市文聖里,3078,2179,2147,32,70.79%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市居仁里,2519,1753,1728,25,69.59%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市莊敬里,2959,2114,2089,25,71.44%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市東安里,1986,1438,1422,16,72.41%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市五權里,3590,2420,2396,24,67.41%
臺北縣,3726039,2750960,6,6,--,1,1,--,1825261,1802072,23189,73.83%,66.35%,16.67%,臺北縣板橋市,403350,273267,269983,3284,67.75%,臺北縣板橋市溪福里,7314,4691,4621,70,64.14%
