地區別," 人口數",選舉人數,候選人數_計,候選人數_男,候選人數_女,當選人數_計,當選人數_男,當選人數_女,投票數_合計,投票數_有效票數,投票數_無效票數,選舉人數對人口數,投票數對選舉人數,當選人數對候選人數,鄉鎮,鄉鎮_選舉人數,鄉鎮_投票數,鄉鎮_有效票數,鄉鎮_無效票數,鄉鎮_投票率,里,里_選舉人數,里_投票數,里_有效票數,里_無效票數,里_投票率
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市鹽埕區,22740,16344,16187,157,71.87%,高雄市鹽埕區江西里,1258,925,915,10,73.53%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市鹽埕區,22740,16344,16187,157,71.87%,高雄市鹽埕區新豐里,722,499,494,5,69.11%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市鹽埕區,22740,16344,16187,157,71.87%,高雄市鹽埕區府北里,1922,1316,1301,15,68.47%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市鹽埕區,22740,16344,16187,157,71.87%,高雄市鹽埕區陸橋里,1277,936,932,4,73.3%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市鹽埕區,22740,16344,16187,157,71.87%,高雄市鹽埕區瀨南里,667,492,487,5,73.76%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市鹽埕區,22740,16344,16187,157,71.87%,高雄市鹽埕區新化里,633,483,475,8,76.3%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市鹽埕區,22740,16344,16187,157,71.87%,高雄市鹽埕區江南里,902,644,637,7,71.4%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市鼓山區,102623,71809,71179,630,69.97%,高雄市鼓山區鼓峰里,2041,1516,1496,20,74.28%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市鼓山區,102623,71809,71179,630,69.97%,高雄市鼓山區雄峰里,2007,1440,1419,21,71.75%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市鼓山區,102623,71809,71179,630,69.97%,高雄市鼓山區前峰里,4190,3114,3090,24,74.32%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市鼓山區,102623,71809,71179,630,69.97%,高雄市鼓山區光榮里,3618,2621,2593,28,72.44%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市鼓山區,102623,71809,71179,630,69.97%,高雄市鼓山區民族里,1361,1055,1043,12,77.52%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市鼓山區,102623,71809,71179,630,69.97%,高雄市鼓山區內惟里,1129,882,875,7,78.12%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市鼓山區,102623,71809,71179,630,69.97%,高雄市鼓山區建國里,2244,1664,1654,10,74.15%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市鼓山區,102623,71809,71179,630,69.97%,高雄市鼓山區忠正里,3833,2658,2635,23,69.35%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市鼓山區,102623,71809,71179,630,69.97%,高雄市鼓山區自強里,780,611,606,5,78.33%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市鼓山區,102623,71809,71179,630,69.97%,高雄市鼓山區龍井里,1412,1044,1037,7,73.94%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市鼓山區,102623,71809,71179,630,69.97%,高雄市鼓山區正德里,1848,1462,1442,20,79.11%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市鼓山區,102623,71809,71179,630,69.97%,高雄市鼓山區平和里,3279,2499,2479,20,76.21%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市鼓山區,102623,71809,71179,630,69.97%,高雄市鼓山區民強里,2714,2106,2087,19,77.6%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市鼓山區,102623,71809,71179,630,69.97%,高雄市鼓山區厚生里,2890,2233,2212,21,77.27%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市鼓山區,102623,71809,71179,630,69.97%,高雄市鼓山區龍子里,11683,7439,7389,50,63.67%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市鼓山區,102623,71809,71179,630,69.97%,高雄市鼓山區龍水里,13116,8398,8336,62,64.03%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市鼓山區,102623,71809,71179,630,69.97%,高雄市鼓山區明誠里,14000,9045,8995,50,64.61%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市鼓山區,102623,71809,71179,630,69.97%,高雄市鼓山區華豐里,3763,2683,2656,27,71.3%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市鼓山區,102623,71809,71179,630,69.97%,高雄市鼓山區裕興里,2906,1966,1943,23,67.65%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市鼓山區,102623,71809,71179,630,69.97%,高雄市鼓山區裕豐里,2453,1700,1689,11,69.3%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市鼓山區,102623,71809,71179,630,69.97%,高雄市鼓山區鼓岩里,1343,946,932,14,70.44%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市鼓山區,102623,71809,71179,630,69.97%,高雄市鼓山區樹德里,1153,930,920,10,80.66%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市鼓山區,102623,71809,71179,630,69.97%,高雄市鼓山區寶樹里,1435,864,857,7,60.21%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市鼓山區,102623,71809,71179,630,69.97%,高雄市鼓山區興宗里,1371,944,935,9,68.85%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市鼓山區,102623,71809,71179,630,69.97%,高雄市鼓山區光化里,1309,1004,995,9,76.7%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市鼓山區,102623,71809,71179,630,69.97%,高雄市鼓山區山下里,1204,861,855,6,71.51%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市鼓山區,102623,71809,71179,630,69.97%,高雄市鼓山區河邊里,1525,1122,1109,13,73.57%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市鼓山區,102623,71809,71179,630,69.97%,高雄市鼓山區綠川里,1532,1193,1181,12,77.87%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市鼓山區,102623,71809,71179,630,69.97%,高雄市鼓山區登山里,726,486,479,7,66.94%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市鼓山區,102623,71809,71179,630,69.97%,高雄市鼓山區峰南里,960,674,661,13,70.21%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市鼓山區,102623,71809,71179,630,69.97%,高雄市鼓山區麗興里,1011,731,725,6,72.3%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市鼓山區,102623,71809,71179,630,69.97%,高雄市鼓山區新民里,1065,846,835,11,79.44%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市鼓山區,102623,71809,71179,630,69.97%,高雄市鼓山區延平里,855,688,684,4,80.47%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市鼓山區,102623,71809,71179,630,69.97%,高雄市鼓山區維生里,1383,1027,1017,10,74.26%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市鼓山區,102623,71809,71179,630,69.97%,高雄市鼓山區惠安里,1301,944,932,12,72.56%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市鼓山區,102623,71809,71179,630,69.97%,高雄市鼓山區壽山里,1441,1034,1026,8,71.76%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市鼓山區,102623,71809,71179,630,69.97%,高雄市鼓山區哨船頭里,1065,796,786,10,74.74%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市鼓山區,102623,71809,71179,630,69.97%,高雄市鼓山區桃源里,677,583,574,9,86.12%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市左營區,142259,97520,96747,773,68.55%,高雄市左營區進學里,2169,1211,1197,14,55.83%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市左營區,142259,97520,96747,773,68.55%,高雄市左營區尾西里,1129,827,817,10,73.25%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市左營區,142259,97520,96747,773,68.55%,高雄市左營區頂北里,553,432,431,1,78.12%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市左營區,142259,97520,96747,773,68.55%,高雄市左營區中北里,676,568,557,11,84.02%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市左營區,142259,97520,96747,773,68.55%,高雄市左營區中南里,535,405,400,5,75.7%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市左營區,142259,97520,96747,773,68.55%,高雄市左營區廟東里,848,657,652,5,77.48%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市左營區,142259,97520,96747,773,68.55%,高雄市左營區廟北里,926,714,706,8,77.11%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市左營區,142259,97520,96747,773,68.55%,高雄市左營區尾南里,739,573,564,9,77.54%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市左營區,142259,97520,96747,773,68.55%,高雄市左營區尾北里,2956,2248,2225,23,76.05%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市左營區,142259,97520,96747,773,68.55%,高雄市左營區屏山里,1600,1229,1211,18,76.81%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市左營區,142259,97520,96747,773,68.55%,高雄市左營區祥和里,452,345,341,4,76.33%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市左營區,142259,97520,96747,773,68.55%,高雄市左營區永清里,1564,1131,1107,24,72.31%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市左營區,142259,97520,96747,773,68.55%,高雄市左營區復興里,716,509,499,10,71.09%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市左營區,142259,97520,96747,773,68.55%,高雄市左營區莒光里,1739,1204,1196,8,69.24%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市左營區,142259,97520,96747,773,68.55%,高雄市左營區光輝里,2496,1747,1732,15,69.99%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市左營區,142259,97520,96747,773,68.55%,高雄市左營區合群里,900,612,605,7,68%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市左營區,142259,97520,96747,773,68.55%,高雄市左營區明建里,1413,967,952,15,68.44%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市左營區,142259,97520,96747,773,68.55%,高雄市左營區頂西里,1007,751,746,5,74.58%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市左營區,142259,97520,96747,773,68.55%,高雄市左營區聖后里,844,625,616,9,74.05%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市左營區,142259,97520,96747,773,68.55%,高雄市左營區聖西里,355,277,273,4,78.03%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市左營區,142259,97520,96747,773,68.55%,高雄市左營區聖南里,546,451,444,7,82.6%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市左營區,142259,97520,96747,773,68.55%,高雄市左營區城南里,506,368,367,1,72.73%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市左營區,142259,97520,96747,773,68.55%,高雄市左營區路東里,720,537,533,4,74.58%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市左營區,142259,97520,96747,773,68.55%,高雄市左營區部北里,500,432,423,9,86.4%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市左營區,142259,97520,96747,773,68.55%,高雄市左營區部南里,674,486,484,2,72.11%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市左營區,142259,97520,96747,773,68.55%,高雄市左營區埤西里,992,708,698,10,71.37%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市左營區,142259,97520,96747,773,68.55%,高雄市左營區埤北里,1359,1002,990,12,73.73%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市左營區,142259,97520,96747,773,68.55%,高雄市左營區埤東里,1072,786,779,7,73.32%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市左營區,142259,97520,96747,773,68.55%,高雄市左營區海勝里,5846,4195,4141,54,71.76%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市左營區,142259,97520,96747,773,68.55%,高雄市左營區崇實里,2117,1410,1392,18,66.6%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市左營區,142259,97520,96747,773,68.55%,高雄市左營區自助里,1204,803,799,4,66.69%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市左營區,142259,97520,96747,773,68.55%,高雄市左營區果貿里,2368,1638,1617,21,69.17%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市左營區,142259,97520,96747,773,68.55%,高雄市左營區果惠里,1551,1065,1057,8,68.67%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市左營區,142259,97520,96747,773,68.55%,高雄市左營區果峰里,1716,1255,1240,15,73.14%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市左營區,142259,97520,96747,773,68.55%,高雄市左營區新下里,10982,7404,7360,44,67.42%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市左營區,142259,97520,96747,773,68.55%,高雄市左營區新上里,21485,14169,14077,92,65.95%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市左營區,142259,97520,96747,773,68.55%,高雄市左營區新中里,4605,3434,3409,25,74.57%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市左營區,142259,97520,96747,773,68.55%,高雄市左營區新光里,11083,7589,7539,50,68.47%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市左營區,142259,97520,96747,773,68.55%,高雄市左營區菜公里,22884,15655,15560,95,68.41%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市左營區,142259,97520,96747,773,68.55%,高雄市左營區福山里,26432,17101,17011,90,64.7%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市楠梓區,130081,92773,92009,764,71.32%,高雄市楠梓區清豐里,14975,10475,10404,71,69.95%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市楠梓區,130081,92773,92009,764,71.32%,高雄市楠梓區東寧里,3092,2227,2212,15,72.02%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市楠梓區,130081,92773,92009,764,71.32%,高雄市楠梓區五常里,4952,3503,3470,33,70.74%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市楠梓區,130081,92773,92009,764,71.32%,高雄市楠梓區享平里,2839,2043,2025,18,71.96%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市楠梓區,130081,92773,92009,764,71.32%,高雄市楠梓區中陽里,2580,1895,1882,13,73.45%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市楠梓區,130081,92773,92009,764,71.32%,高雄市楠梓區惠楠里,2708,1589,1576,13,58.68%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市楠梓區,130081,92773,92009,764,71.32%,高雄市楠梓區惠民里,3500,2508,2480,28,71.66%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市楠梓區,130081,92773,92009,764,71.32%,高雄市楠梓區惠豐里,4040,2684,2665,19,66.44%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市楠梓區,130081,92773,92009,764,71.32%,高雄市楠梓區錦屏里,3278,2474,2454,20,75.47%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市楠梓區,130081,92773,92009,764,71.32%,高雄市楠梓區玉屏里,2252,1791,1779,12,79.53%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市楠梓區,130081,92773,92009,764,71.32%,高雄市楠梓區金田里,3097,2367,2348,19,76.43%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市楠梓區,130081,92773,92009,764,71.32%,高雄市楠梓區稔田里,1541,1180,1164,16,76.57%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市楠梓區,130081,92773,92009,764,71.32%,高雄市楠梓區瑞屏里,3670,2743,2719,24,74.74%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市楠梓區,130081,92773,92009,764,71.32%,高雄市楠梓區翠屏里,12227,8133,8068,65,66.52%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市楠梓區,130081,92773,92009,764,71.32%,高雄市楠梓區宏南里,1505,1062,1056,6,70.56%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市楠梓區,130081,92773,92009,764,71.32%,高雄市楠梓區宏毅里,2649,1995,1982,13,75.31%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市楠梓區,130081,92773,92009,764,71.32%,高雄市楠梓區宏榮里,2508,1737,1726,11,69.26%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市楠梓區,130081,92773,92009,764,71.32%,高雄市楠梓區廣昌里,2982,2188,2159,29,73.37%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市楠梓區,130081,92773,92009,764,71.32%,高雄市楠梓區久昌里,2388,1697,1681,16,71.06%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市楠梓區,130081,92773,92009,764,71.32%,高雄市楠梓區大昌里,1954,1417,1393,24,72.52%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市楠梓區,130081,92773,92009,764,71.32%,高雄市楠梓區福昌里,1967,1581,1574,7,80.38%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市楠梓區,130081,92773,92009,764,71.32%,高雄市楠梓區盛昌里,4703,3444,3426,18,73.23%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市楠梓區,130081,92773,92009,764,71.32%,高雄市楠梓區泰昌里,1452,1070,1059,11,73.69%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市楠梓區,130081,92773,92009,764,71.32%,高雄市楠梓區興昌里,3632,2575,2549,26,70.9%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市楠梓區,130081,92773,92009,764,71.32%,高雄市楠梓區建昌里,2600,1880,1861,19,72.31%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市楠梓區,130081,92773,92009,764,71.32%,高雄市楠梓區宏昌里,2771,2047,2027,20,73.87%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市楠梓區,130081,92773,92009,764,71.32%,高雄市楠梓區和昌里,2028,1487,1474,13,73.32%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市楠梓區,130081,92773,92009,764,71.32%,高雄市楠梓區慶昌里,3149,2284,2273,11,72.53%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市楠梓區,130081,92773,92009,764,71.32%,高雄市楠梓區隆昌里,3303,2470,2439,31,74.78%
高雄市,2772777,2166119,3,1,2,1,--,1,1570895,1555210,15685,78.12%,72.52%,33.33%,高雄市楠梓區,130081,92773,92009,764,71.32%,高雄市楠梓區秀昌里,2052,1387,1374,13,67.59%
