地區別," 人口數",選舉人數,候選人數_計,候選人數_男,候選人數_女,當選人數_計,當選人數_男,當選人數_女,投票數_合計,投票數_有效票數,投票數_無效票數,選舉人數對人口數,投票數對選舉人數,當選人數對候選人數,縣市,縣市_選舉人數,縣市_投票數,縣市_有效票數,縣市_無效票數,縣市_投票率,鄉鎮,鄉鎮_選舉人數,鄉鎮_投票數,鄉鎮_有效票數,鄉鎮_無效票數,鄉鎮_投票率,里,里_選舉人數,里_投票數,里_有效票數,里_無效票數,里_投票率
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市神岡區,48431,36629,36188,441,75.63%,臺中市神岡區社口里,6170,4841,4786,55,78.46%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市神岡區,48431,36629,36188,441,75.63%,臺中市神岡區社南里,4606,3421,3387,34,74.27%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市神岡區,48431,36629,36188,441,75.63%,臺中市神岡區三角里,2221,1701,1687,14,76.59%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市神岡區,48431,36629,36188,441,75.63%,臺中市神岡區岸裡里,2694,2035,2019,16,75.54%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市神岡區,48431,36629,36188,441,75.63%,臺中市神岡區大社里,3480,2474,2441,33,71.09%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市神岡區,48431,36629,36188,441,75.63%,臺中市神岡區豐洲里,6533,4768,4711,57,72.98%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市神岡區,48431,36629,36188,441,75.63%,臺中市神岡區神洲里,2404,1940,1901,39,80.7%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市神岡區,48431,36629,36188,441,75.63%,臺中市神岡區溪洲里,2547,1992,1962,30,78.21%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市神岡區,48431,36629,36188,441,75.63%,臺中市神岡區圳前里,2211,1763,1742,21,79.74%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市神岡區,48431,36629,36188,441,75.63%,臺中市神岡區新庄里,3724,2704,2664,40,72.61%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市神岡區,48431,36629,36188,441,75.63%,臺中市神岡區圳堵里,1946,1465,1454,11,75.28%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市神岡區,48431,36629,36188,441,75.63%,臺中市神岡區山皮里,913,715,705,10,78.31%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市潭子區,74779,54789,54169,620,73.27%,臺中市潭子區潭陽里,9818,6851,6785,66,69.78%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市潭子區,74779,54789,54169,620,73.27%,臺中市潭子區潭秀里,1340,1021,1009,12,76.19%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市潭子區,74779,54789,54169,620,73.27%,臺中市潭子區潭北里,2135,1618,1591,27,75.78%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市潭子區,74779,54789,54169,620,73.27%,臺中市潭子區福仁里,8513,6133,6062,71,72.04%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市潭子區,74779,54789,54169,620,73.27%,臺中市潭子區頭家里,4126,2957,2934,23,71.67%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市潭子區,74779,54789,54169,620,73.27%,臺中市潭子區甘蔗里,7562,5540,5488,52,73.26%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市潭子區,74779,54789,54169,620,73.27%,臺中市潭子區東寶里,10118,7591,7495,96,75.02%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市潭子區,74779,54789,54169,620,73.27%,臺中市潭子區大富里,2172,1643,1618,25,75.64%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市潭子區,74779,54789,54169,620,73.27%,臺中市潭子區大豐里,4480,3460,3417,43,77.23%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市潭子區,74779,54789,54169,620,73.27%,臺中市潭子區栗林里,4238,3216,3189,27,75.88%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市潭子區,74779,54789,54169,620,73.27%,臺中市潭子區嘉仁里,3370,2513,2482,31,74.57%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市潭子區,74779,54789,54169,620,73.27%,臺中市潭子區新田里,1467,1086,1069,17,74.03%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市潭子區,74779,54789,54169,620,73.27%,臺中市潭子區聚興里,3289,2556,2519,37,77.71%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市潭子區,74779,54789,54169,620,73.27%,臺中市潭子區頭家東里,3500,2556,2523,33,73.03%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市潭子區,74779,54789,54169,620,73.27%,臺中市潭子區家興里,5163,3471,3437,34,67.23%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市潭子區,74779,54789,54169,620,73.27%,臺中市潭子區家福里,3488,2577,2551,26,73.88%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市大雅區,64975,47596,46996,600,73.25%,臺中市大雅區大雅里,3950,2910,2878,32,73.67%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市大雅區,64975,47596,46996,600,73.25%,臺中市大雅區員林里,7423,5519,5447,72,74.35%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市大雅區,64975,47596,46996,600,73.25%,臺中市大雅區六寶里,5599,4095,4040,55,73.14%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市大雅區,64975,47596,46996,600,73.25%,臺中市大雅區秀山里,2955,2207,2173,34,74.69%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市大雅區,64975,47596,46996,600,73.25%,臺中市大雅區忠義里,3332,2496,2464,32,74.91%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市大雅區,64975,47596,46996,600,73.25%,臺中市大雅區橫山里,3574,2853,2805,48,79.83%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市大雅區,64975,47596,46996,600,73.25%,臺中市大雅區三和里,4221,3100,3058,42,73.44%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市大雅區,64975,47596,46996,600,73.25%,臺中市大雅區西寶里,3929,2921,2890,31,74.34%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市大雅區,64975,47596,46996,600,73.25%,臺中市大雅區上楓里,4830,3583,3537,46,74.18%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市大雅區,64975,47596,46996,600,73.25%,臺中市大雅區二和里,4709,3535,3490,45,75.07%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市大雅區,64975,47596,46996,600,73.25%,臺中市大雅區四德里,3704,2713,2688,25,73.25%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市大雅區,64975,47596,46996,600,73.25%,臺中市大雅區上雅里,4521,3125,3095,30,69.12%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市大雅區,64975,47596,46996,600,73.25%,臺中市大雅區文雅里,5108,3603,3562,41,70.54%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市大雅區,64975,47596,46996,600,73.25%,臺中市大雅區大楓里,3940,2868,2826,42,72.79%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市大雅區,64975,47596,46996,600,73.25%,臺中市大雅區雅楓里,3180,2068,2043,25,65.03%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市新社區,19988,15837,15590,247,79.23%,臺中市新社區新社里,2945,2292,2257,35,77.83%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市新社區,19988,15837,15590,247,79.23%,臺中市新社區復盛里,1776,1304,1285,19,73.42%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市新社區,19988,15837,15590,247,79.23%,臺中市新社區中正里,1292,1043,1033,10,80.73%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市新社區,19988,15837,15590,247,79.23%,臺中市新社區月湖里,944,763,749,14,80.83%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市新社區,19988,15837,15590,247,79.23%,臺中市新社區崑山里,1164,991,980,11,85.14%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市新社區,19988,15837,15590,247,79.23%,臺中市新社區大南里,1865,1471,1451,20,78.87%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市新社區,19988,15837,15590,247,79.23%,臺中市新社區永源里,2739,2318,2274,44,84.63%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市新社區,19988,15837,15590,247,79.23%,臺中市新社區中興里,642,527,516,11,82.09%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市新社區,19988,15837,15590,247,79.23%,臺中市新社區協成里,2695,2009,1974,35,74.55%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市新社區,19988,15837,15590,247,79.23%,臺中市新社區東興里,1254,1021,1003,18,81.42%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市新社區,19988,15837,15590,247,79.23%,臺中市新社區慶西里,905,810,794,16,89.5%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市新社區,19988,15837,15590,247,79.23%,臺中市新社區中和里,580,450,447,3,77.59%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市新社區,19988,15837,15590,247,79.23%,臺中市新社區福興里,1187,838,827,11,70.6%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市石岡區,12386,9651,9522,129,77.92%,臺中市石岡區石岡里,1150,816,811,5,70.96%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市石岡區,12386,9651,9522,129,77.92%,臺中市石岡區萬安里,1383,1014,1007,7,73.32%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市石岡區,12386,9651,9522,129,77.92%,臺中市石岡區九房里,1158,928,921,7,80.14%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市石岡區,12386,9651,9522,129,77.92%,臺中市石岡區金星里,1247,938,926,12,75.22%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市石岡區,12386,9651,9522,129,77.92%,臺中市石岡區龍興里,657,495,486,9,75.34%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市石岡區,12386,9651,9522,129,77.92%,臺中市石岡區萬興里,1427,1221,1204,17,85.56%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市石岡區,12386,9651,9522,129,77.92%,臺中市石岡區梅子里,1751,1424,1396,28,81.32%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市石岡區,12386,9651,9522,129,77.92%,臺中市石岡區土牛里,962,780,771,9,81.08%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市石岡區,12386,9651,9522,129,77.92%,臺中市石岡區德興里,1442,1075,1052,23,74.55%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市石岡區,12386,9651,9522,129,77.92%,臺中市石岡區和盛里,1209,960,948,12,79.4%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市外埔區,24650,19649,19357,292,79.71%,臺中市外埔區永豐里,968,794,786,8,82.02%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市外埔區,24650,19649,19357,292,79.71%,臺中市外埔區六分里,1828,1415,1388,27,77.41%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市外埔區,24650,19649,19357,292,79.71%,臺中市外埔區三崁里,1788,1467,1440,27,82.05%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市外埔區,24650,19649,19357,292,79.71%,臺中市外埔區大同里,4009,3245,3209,36,80.94%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市外埔區,24650,19649,19357,292,79.71%,臺中市外埔區水美里,3110,2409,2373,36,77.46%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市外埔區,24650,19649,19357,292,79.71%,臺中市外埔區大東里,5636,4443,4391,52,78.83%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市外埔區,24650,19649,19357,292,79.71%,臺中市外埔區馬鳴里,1332,1133,1106,27,85.06%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市外埔區,24650,19649,19357,292,79.71%,臺中市外埔區中山里,1095,880,863,17,80.37%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市外埔區,24650,19649,19357,292,79.71%,臺中市外埔區鐵山里,2107,1595,1565,30,75.7%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市外埔區,24650,19649,19357,292,79.71%,臺中市外埔區土城里,1576,1292,1276,16,81.98%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市外埔區,24650,19649,19357,292,79.71%,臺中市外埔區部子里,1201,976,960,16,81.27%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市大安區,15814,13346,13097,249,84.39%,臺中市大安區南埔里,1016,849,842,7,83.56%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市大安區,15814,13346,13097,249,84.39%,臺中市大安區南庄里,1054,838,820,18,79.51%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市大安區,15814,13346,13097,249,84.39%,臺中市大安區中庄里,2494,2085,2049,36,83.6%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市大安區,15814,13346,13097,249,84.39%,臺中市大安區龜殼里,1566,1268,1231,37,80.97%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市大安區,15814,13346,13097,249,84.39%,臺中市大安區福興里,1165,994,977,17,85.32%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市大安區,15814,13346,13097,249,84.39%,臺中市大安區東安里,1197,954,937,17,79.7%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市大安區,15814,13346,13097,249,84.39%,臺中市大安區頂安里,900,810,797,13,90%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市大安區,15814,13346,13097,249,84.39%,臺中市大安區永安里,1654,1429,1403,26,86.4%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市大安區,15814,13346,13097,249,84.39%,臺中市大安區福住里,1001,913,893,20,91.21%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市大安區,15814,13346,13097,249,84.39%,臺中市大安區海墘里,1390,1182,1162,20,85.04%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市大安區,15814,13346,13097,249,84.39%,臺中市大安區西安里,1567,1317,1294,23,84.05%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市大安區,15814,13346,13097,249,84.39%,臺中市大安區松雅里,810,707,692,15,87.28%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市烏日區,51523,39430,38890,540,76.53%,臺中市烏日區烏日里,6972,5184,5124,60,74.35%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市烏日區,51523,39430,38890,540,76.53%,臺中市烏日區湖日里,2266,1733,1706,27,76.48%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市烏日區,51523,39430,38890,540,76.53%,臺中市烏日區三和里,3558,2633,2586,47,74%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市烏日區,51523,39430,38890,540,76.53%,臺中市烏日區榮泉里,2697,2074,2033,41,76.9%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市烏日區,51523,39430,38890,540,76.53%,臺中市烏日區學田里,2091,1657,1629,28,79.24%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市烏日區,51523,39430,38890,540,76.53%,臺中市烏日區九德里,10984,7978,7902,76,72.63%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市烏日區,51523,39430,38890,540,76.53%,臺中市烏日區仁德里,6188,4586,4540,46,74.11%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市烏日區,51523,39430,38890,540,76.53%,臺中市烏日區前竹里,2238,1744,1720,24,77.93%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市烏日區,51523,39430,38890,540,76.53%,臺中市烏日區五光里,1536,1214,1196,18,79.04%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市烏日區,51523,39430,38890,540,76.53%,臺中市烏日區光明里,2020,1645,1616,29,81.44%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市烏日區,51523,39430,38890,540,76.53%,臺中市烏日區東園里,1794,1523,1497,26,84.89%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市烏日區,51523,39430,38890,540,76.53%,臺中市烏日區溪埧里,4059,3265,3217,48,80.44%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市烏日區,51523,39430,38890,540,76.53%,臺中市烏日區螺潭里,1744,1386,1360,26,79.47%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市烏日區,51523,39430,38890,540,76.53%,臺中市烏日區北里里,1468,1162,1142,20,79.16%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市烏日區,51523,39430,38890,540,76.53%,臺中市烏日區南里里,1105,953,938,15,86.24%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市烏日區,51523,39430,38890,540,76.53%,臺中市烏日區溪尾里,803,693,684,9,86.3%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市大肚區,42252,33028,32506,522,78.17%,臺中市大肚區王田里,3937,3018,2986,32,76.66%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市大肚區,42252,33028,32506,522,78.17%,臺中市大肚區中和里,809,689,676,13,85.17%
臺中市,2645194,1977368,2,2,--,1,1,--,1446519,1428642,17877,74.75%,73.15%,50%,臺中市,1977368,1446519,1428642,17877,73.15%,臺中市大肚區,42252,33028,32506,522,78.17%,臺中市大肚區福山里,3375,2631,2590,41,77.96%
