地區別," 人口數",選舉人數,候選人數_計,候選人數_男,候選人數_女,當選人數_計,當選人數_男,當選人數_女,投票數_合計,投票數_有效票數,投票數_無效票數,選舉人數對人口數,投票數對選舉人數,當選人數對候選人數,縣市,縣市_選舉人數,縣市_投票數,縣市_有效票數,縣市_無效票數,縣市_投票率,鄉鎮,鄉鎮_選舉人數,鄉鎮_投票數,鄉鎮_有效票數,鄉鎮_無效票數,鄉鎮_投票率,里,里_選舉人數,里_投票數,里_有效票數,里_無效票數,里_投票率
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市龍崎區,3879,3123,3051,72,80.51%,臺南市龍崎區崎頂里,1181,928,913,15,78.58%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市龍崎區,3879,3123,3051,72,80.51%,臺南市龍崎區土崎里,682,511,503,8,74.93%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市龍崎區,3879,3123,3051,72,80.51%,臺南市龍崎區中坑里,189,147,145,2,77.78%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市龍崎區,3879,3123,3051,72,80.51%,臺南市龍崎區楠坑里,342,254,252,2,74.27%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市龍崎區,3879,3123,3051,72,80.51%,臺南市龍崎區牛埔里,305,226,223,3,74.1%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市龍崎區,3879,3123,3051,72,80.51%,臺南市龍崎區大坪里,322,296,282,14,91.93%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市龍崎區,3879,3123,3051,72,80.51%,臺南市龍崎區龍船里,445,401,381,20,90.11%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市龍崎區,3879,3123,3051,72,80.51%,臺南市龍崎區石曹里,413,360,352,8,87.17%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市永康區,165104,112023,110523,1500,67.85%,臺南市永康區五王里,5143,3298,3254,44,64.13%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市永康區,165104,112023,110523,1500,67.85%,臺南市永康區網寮里,5198,3370,3317,53,64.83%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市永康區,165104,112023,110523,1500,67.85%,臺南市永康區永康里,7452,4701,4630,71,63.08%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市永康區,165104,112023,110523,1500,67.85%,臺南市永康區埔園里,7391,5014,4948,66,67.84%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市永康區,165104,112023,110523,1500,67.85%,臺南市永康區大橋里,5066,3261,3220,41,64.37%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市永康區,165104,112023,110523,1500,67.85%,臺南市永康區王行里,2062,1611,1589,22,78.13%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市永康區,165104,112023,110523,1500,67.85%,臺南市永康區烏竹里,2189,1622,1597,25,74.1%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市永康區,165104,112023,110523,1500,67.85%,臺南市永康區蔦松里,1631,1177,1159,18,72.16%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市永康區,165104,112023,110523,1500,67.85%,臺南市永康區三民里,1302,1043,1026,17,80.11%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市永康區,165104,112023,110523,1500,67.85%,臺南市永康區鹽行里,7224,4608,4533,75,63.79%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市永康區,165104,112023,110523,1500,67.85%,臺南市永康區甲頂里,2252,1579,1556,23,70.12%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市永康區,165104,112023,110523,1500,67.85%,臺南市永康區大灣里,3283,2541,2506,35,77.4%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市永康區,165104,112023,110523,1500,67.85%,臺南市永康區東灣里,3391,2455,2416,39,72.4%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市永康區,165104,112023,110523,1500,67.85%,臺南市永康區西灣里,6424,4445,4389,56,69.19%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市永康區,165104,112023,110523,1500,67.85%,臺南市永康區南灣里,3661,2674,2646,28,73.04%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市永康區,165104,112023,110523,1500,67.85%,臺南市永康區崑山里,5659,3937,3876,61,69.57%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市永康區,165104,112023,110523,1500,67.85%,臺南市永康區北灣里,7054,4866,4804,62,68.98%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市永康區,165104,112023,110523,1500,67.85%,臺南市永康區新樹里,1344,1082,1065,17,80.51%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市永康區,165104,112023,110523,1500,67.85%,臺南市永康區復興里,1893,1233,1196,37,65.13%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市永康區,165104,112023,110523,1500,67.85%,臺南市永康區復國里,6804,4504,4448,56,66.2%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市永康區,165104,112023,110523,1500,67.85%,臺南市永康區建國里,1948,1345,1321,24,69.05%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市永康區,165104,112023,110523,1500,67.85%,臺南市永康區神洲里,1667,1160,1135,25,69.59%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市永康區,165104,112023,110523,1500,67.85%,臺南市永康區西勢里,5361,3824,3775,49,71.33%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市永康區,165104,112023,110523,1500,67.85%,臺南市永康區成功里,1952,1362,1344,18,69.77%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市永康區,165104,112023,110523,1500,67.85%,臺南市永康區中興里,3030,2104,2076,28,69.44%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市永康區,165104,112023,110523,1500,67.85%,臺南市永康區勝利里,6037,3879,3835,44,64.25%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市永康區,165104,112023,110523,1500,67.85%,臺南市永康區龍潭里,8441,5741,5670,71,68.01%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市永康區,165104,112023,110523,1500,67.85%,臺南市永康區光復里,570,338,330,8,59.3%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市永康區,165104,112023,110523,1500,67.85%,臺南市永康區鹽洲里,4908,3379,3341,38,68.85%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市永康區,165104,112023,110523,1500,67.85%,臺南市永康區二王里,6756,4664,4613,51,69.03%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市永康區,165104,112023,110523,1500,67.85%,臺南市永康區六合里,4543,2832,2803,29,62.34%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市永康區,165104,112023,110523,1500,67.85%,臺南市永康區三合里,3151,2094,2062,32,66.46%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市永康區,165104,112023,110523,1500,67.85%,臺南市永康區東橋里,3001,2091,2063,28,69.68%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市永康區,165104,112023,110523,1500,67.85%,臺南市永康區安康里,4009,2509,2485,24,62.58%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市永康區,165104,112023,110523,1500,67.85%,臺南市永康區西橋里,2900,1977,1948,29,68.17%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市永康區,165104,112023,110523,1500,67.85%,臺南市永康區尚頂里,3561,2516,2487,29,70.65%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市永康區,165104,112023,110523,1500,67.85%,臺南市永康區復華里,7744,5089,5024,65,65.72%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市永康區,165104,112023,110523,1500,67.85%,臺南市永康區正強里,6727,4453,4406,47,66.2%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市永康區,165104,112023,110523,1500,67.85%,臺南市永康區中華里,2375,1645,1630,15,69.26%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市東區,143528,95633,94518,1115,66.63%,臺南市東區富裕里,2149,1395,1377,18,64.91%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市東區,143528,95633,94518,1115,66.63%,臺南市東區裕農里,2946,1926,1896,30,65.38%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市東區,143528,95633,94518,1115,66.63%,臺南市東區大智里,5519,3917,3877,40,70.97%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市東區,143528,95633,94518,1115,66.63%,臺南市東區崇學里,2778,1960,1933,27,70.55%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市東區,143528,95633,94518,1115,66.63%,臺南市東區泉南里,4431,2938,2903,35,66.31%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市東區,143528,95633,94518,1115,66.63%,臺南市東區仁和里,4079,2609,2582,27,63.96%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市東區,143528,95633,94518,1115,66.63%,臺南市東區後甲里,2992,2128,2104,24,71.12%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市東區,143528,95633,94518,1115,66.63%,臺南市東區東光里,4780,3029,2989,40,63.37%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市東區,143528,95633,94518,1115,66.63%,臺南市東區新東里,2458,1641,1624,17,66.76%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市東區,143528,95633,94518,1115,66.63%,臺南市東區中西里,3105,1986,1964,22,63.96%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市東區,143528,95633,94518,1115,66.63%,臺南市東區東安里,1516,966,954,12,63.72%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市東區,143528,95633,94518,1115,66.63%,臺南市東區崇明里,3721,2383,2354,29,64.04%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市東區,143528,95633,94518,1115,66.63%,臺南市東區自強里,4559,2916,2886,30,63.96%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市東區,143528,95633,94518,1115,66.63%,臺南市東區和平里,3639,2531,2496,35,69.55%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市東區,143528,95633,94518,1115,66.63%,臺南市東區路東里,1450,960,948,12,66.21%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市東區,143528,95633,94518,1115,66.63%,臺南市東區大德里,1613,1042,1019,23,64.6%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市東區,143528,95633,94518,1115,66.63%,臺南市東區關聖里,3556,2510,2487,23,70.58%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市東區,143528,95633,94518,1115,66.63%,臺南市東區衛國里,1583,1073,1056,17,67.78%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市東區,143528,95633,94518,1115,66.63%,臺南市東區崇善里,4397,2990,2957,33,68%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市東區,143528,95633,94518,1115,66.63%,臺南市東區富強里,4069,2773,2745,28,68.15%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市東區,143528,95633,94518,1115,66.63%,臺南市東區圍下里,2049,1318,1299,19,64.32%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市東區,143528,95633,94518,1115,66.63%,臺南市東區小東里,4294,2857,2824,33,66.53%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市東區,143528,95633,94518,1115,66.63%,臺南市東區大學里,1307,852,843,9,65.19%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市東區,143528,95633,94518,1115,66.63%,臺南市東區龍山里,3530,2245,2223,22,63.6%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市東區,143528,95633,94518,1115,66.63%,臺南市東區虎尾里,4535,3011,2981,30,66.39%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市東區,143528,95633,94518,1115,66.63%,臺南市東區德高里,2728,1928,1907,21,70.67%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市東區,143528,95633,94518,1115,66.63%,臺南市東區莊敬里,3700,2372,2349,23,64.11%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市東區,143528,95633,94518,1115,66.63%,臺南市東區大福里,2076,1463,1449,14,70.47%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市東區,143528,95633,94518,1115,66.63%,臺南市東區忠孝里,4200,2718,2676,42,64.71%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市東區,143528,95633,94518,1115,66.63%,臺南市東區崇誨里,2643,1747,1725,22,66.1%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市東區,143528,95633,94518,1115,66.63%,臺南市東區東明里,3238,2133,2110,23,65.87%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市東區,143528,95633,94518,1115,66.63%,臺南市東區崇德里,4254,2917,2889,28,68.57%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市東區,143528,95633,94518,1115,66.63%,臺南市東區東智里,2241,1549,1531,18,69.12%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市東區,143528,95633,94518,1115,66.63%,臺南市東區東聖里,2225,1461,1450,11,65.66%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市東區,143528,95633,94518,1115,66.63%,臺南市東區崇成里,2626,1799,1777,22,68.51%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市東區,143528,95633,94518,1115,66.63%,臺南市東區東門里,1957,1232,1217,15,62.95%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市東區,143528,95633,94518,1115,66.63%,臺南市東區成大里,2205,1437,1414,23,65.17%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市東區,143528,95633,94518,1115,66.63%,臺南市東區大同里,2943,1946,1915,31,66.12%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市東區,143528,95633,94518,1115,66.63%,臺南市東區德光里,3747,2511,2480,31,67.01%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市東區,143528,95633,94518,1115,66.63%,臺南市東區崇信里,4189,2306,2279,27,55.05%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市東區,143528,95633,94518,1115,66.63%,臺南市東區崇文里,5475,3762,3721,41,68.71%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市東區,143528,95633,94518,1115,66.63%,臺南市東區復興里,3224,2296,2270,26,71.22%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市東區,143528,95633,94518,1115,66.63%,臺南市東區裕聖里,3309,2339,2314,25,70.69%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市東區,143528,95633,94518,1115,66.63%,臺南市東區南聖里,2143,1471,1461,10,68.64%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市東區,143528,95633,94518,1115,66.63%,臺南市東區文聖里,3350,2290,2263,27,68.36%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市南區,102281,71973,71010,963,70.37%,臺南市南區竹溪里,1606,1075,1065,10,66.94%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市南區,102281,71973,71010,963,70.37%,臺南市南區荔宅里,219,156,153,3,71.23%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市南區,102281,71973,71010,963,70.37%,臺南市南區明德里,469,301,296,5,64.18%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市南區,102281,71973,71010,963,70.37%,臺南市南區大成里,848,631,622,9,74.41%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市南區,102281,71973,71010,963,70.37%,臺南市南區廣州里,2307,1698,1683,15,73.6%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市南區,102281,71973,71010,963,70.37%,臺南市南區新昌里,2266,1502,1486,16,66.28%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市南區,102281,71973,71010,963,70.37%,臺南市南區新興里,2662,1863,1846,17,69.98%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市南區,102281,71973,71010,963,70.37%,臺南市南區田寮里,3249,2376,2334,42,73.13%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市南區,102281,71973,71010,963,70.37%,臺南市南區國宅里,2921,2100,2073,27,71.89%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市南區,102281,71973,71010,963,70.37%,臺南市南區日新里,1975,1397,1378,19,70.73%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市南區,102281,71973,71010,963,70.37%,臺南市南區光明里,4119,2856,2818,38,69.34%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市南區,102281,71973,71010,963,70.37%,臺南市南區白雪里,1785,1327,1313,14,74.34%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市南區,102281,71973,71010,963,70.37%,臺南市南區明亮里,3467,2538,2495,43,73.2%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市南區,102281,71973,71010,963,70.37%,臺南市南區喜東里,1874,1353,1328,25,72.2%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市南區,102281,71973,71010,963,70.37%,臺南市南區喜北里,2139,1651,1625,26,77.19%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市南區,102281,71973,71010,963,70.37%,臺南市南區喜南里,1333,1065,1046,19,79.89%
臺南市,1873754,1467256,2,2,--,1,1,--,1041941,1026093,15848,78.31%,71.01%,50%,臺南市,1467256,1041941,1026093,15848,71.01%,臺南市南區,102281,71973,71010,963,70.37%,臺南市南區省躬里,2677,1956,1933,23,73.07%
