地區別," 人口數",選舉人數,候選組數,當選組數,投票數_合計,投票數_有效票數,投票數_無效票數,選舉人數對人口數,投票數對選舉人數,當選人數對候選人數,縣市,縣市_選舉人數,縣市_投票數,縣市_有效票數,縣市_無效票數,縣市_投票率,鄉鎮,鄉鎮_選舉人數,鄉鎮_投票數,鄉鎮_有效票數,鄉鎮_無效票數,鄉鎮_投票率,里,里_選舉人數,里_投票數,里_有效票數,里_無效票數,里_投票率
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣宜蘭市,71890,52992,52548,444,73.71%,宜蘭縣宜蘭市神農里,569,415,410,5,72.93%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣宜蘭市,71890,52992,52548,444,73.71%,宜蘭縣宜蘭市民權里,1737,1170,1159,11,67.36%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣宜蘭市,71890,52992,52548,444,73.71%,宜蘭縣宜蘭市民生里,426,318,316,2,74.65%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣宜蘭市,71890,52992,52548,444,73.71%,宜蘭縣宜蘭市昇平里,608,479,475,4,78.78%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣宜蘭市,71890,52992,52548,444,73.71%,宜蘭縣宜蘭市大東里,516,386,383,3,74.81%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣宜蘭市,71890,52992,52548,444,73.71%,宜蘭縣宜蘭市新興里,543,414,406,8,76.24%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣宜蘭市,71890,52992,52548,444,73.71%,宜蘭縣宜蘭市和睦里,2017,1527,1514,13,75.71%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣宜蘭市,71890,52992,52548,444,73.71%,宜蘭縣宜蘭市進士里,4908,3670,3649,21,74.78%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣宜蘭市,71890,52992,52548,444,73.71%,宜蘭縣宜蘭市南橋里,692,541,539,2,78.18%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣宜蘭市,71890,52992,52548,444,73.71%,宜蘭縣宜蘭市建業里,1299,972,966,6,74.83%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣宜蘭市,71890,52992,52548,444,73.71%,宜蘭縣宜蘭市南津里,1003,744,740,4,74.18%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣宜蘭市,71890,52992,52548,444,73.71%,宜蘭縣宜蘭市凱旋里,1188,885,874,11,74.49%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣宜蘭市,71890,52992,52548,444,73.71%,宜蘭縣宜蘭市黎明里,1478,1116,1106,10,75.51%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣宜蘭市,71890,52992,52548,444,73.71%,宜蘭縣宜蘭市東村里,4437,3191,3163,28,71.92%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣宜蘭市,71890,52992,52548,444,73.71%,宜蘭縣宜蘭市延平里,5186,3846,3812,34,74.16%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣宜蘭市,71890,52992,52548,444,73.71%,宜蘭縣宜蘭市七張里,1281,944,936,8,73.69%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣宜蘭市,71890,52992,52548,444,73.71%,宜蘭縣宜蘭市慈安里,4435,3108,3083,25,70.08%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣宜蘭市,71890,52992,52548,444,73.71%,宜蘭縣宜蘭市新民里,578,439,439,--,75.95%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣宜蘭市,71890,52992,52548,444,73.71%,宜蘭縣宜蘭市東門里,425,329,329,--,77.41%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣宜蘭市,71890,52992,52548,444,73.71%,宜蘭縣宜蘭市中正里,558,407,402,5,72.94%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣宜蘭市,71890,52992,52548,444,73.71%,宜蘭縣宜蘭市小東里,1269,919,909,10,72.42%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣宜蘭市,71890,52992,52548,444,73.71%,宜蘭縣宜蘭市菜園里,1292,969,960,9,75%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣宜蘭市,71890,52992,52548,444,73.71%,宜蘭縣宜蘭市孝廉里,960,698,689,9,72.71%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣宜蘭市,71890,52992,52548,444,73.71%,宜蘭縣宜蘭市新生里,2307,1637,1627,10,70.96%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣宜蘭市,71890,52992,52548,444,73.71%,宜蘭縣宜蘭市茭白里,2165,1533,1520,13,70.81%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣宜蘭市,71890,52992,52548,444,73.71%,宜蘭縣宜蘭市北津里,1737,1258,1241,17,72.42%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣宜蘭市,71890,52992,52548,444,73.71%,宜蘭縣宜蘭市梅洲里,2724,1955,1936,19,71.77%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣宜蘭市,71890,52992,52548,444,73.71%,宜蘭縣宜蘭市北門里,786,575,568,7,73.16%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣宜蘭市,71890,52992,52548,444,73.71%,宜蘭縣宜蘭市慶和里,748,552,545,7,73.8%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣宜蘭市,71890,52992,52548,444,73.71%,宜蘭縣宜蘭市鄂王里,729,508,505,3,69.68%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣宜蘭市,71890,52992,52548,444,73.71%,宜蘭縣宜蘭市中山里,677,507,500,7,74.89%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣宜蘭市,71890,52992,52548,444,73.71%,宜蘭縣宜蘭市西門里,1168,873,865,8,74.74%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣宜蘭市,71890,52992,52548,444,73.71%,宜蘭縣宜蘭市大道里,1326,962,957,5,72.55%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣宜蘭市,71890,52992,52548,444,73.71%,宜蘭縣宜蘭市南門里,532,392,391,1,73.68%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣宜蘭市,71890,52992,52548,444,73.71%,宜蘭縣宜蘭市負郭里,2638,1959,1937,22,74.26%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣宜蘭市,71890,52992,52548,444,73.71%,宜蘭縣宜蘭市民族里,2293,1769,1748,21,77.15%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣宜蘭市,71890,52992,52548,444,73.71%,宜蘭縣宜蘭市建軍里,2605,1882,1864,18,72.25%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣宜蘭市,71890,52992,52548,444,73.71%,宜蘭縣宜蘭市思源里,6358,4842,4815,27,76.16%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣宜蘭市,71890,52992,52548,444,73.71%,宜蘭縣宜蘭市文化里,2950,2228,2210,18,75.53%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣宜蘭市,71890,52992,52548,444,73.71%,宜蘭縣宜蘭市復興里,2742,2073,2060,13,75.6%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣羅東鎮,53653,39718,39413,305,74.03%,宜蘭縣羅東鎮大新里,1399,1048,1041,7,74.91%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣羅東鎮,53653,39718,39413,305,74.03%,宜蘭縣羅東鎮東安里,3084,2221,2200,21,72.02%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣羅東鎮,53653,39718,39413,305,74.03%,宜蘭縣羅東鎮新群里,2337,1740,1723,17,74.45%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣羅東鎮,53653,39718,39413,305,74.03%,宜蘭縣羅東鎮羅莊里,2457,1764,1756,8,71.79%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣羅東鎮,53653,39718,39413,305,74.03%,宜蘭縣羅東鎮南昌里,2393,1738,1725,13,72.63%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣羅東鎮,53653,39718,39413,305,74.03%,宜蘭縣羅東鎮南豪里,1282,975,960,15,76.05%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣羅東鎮,53653,39718,39413,305,74.03%,宜蘭縣羅東鎮成功里,1353,1058,1047,11,78.2%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣羅東鎮,53653,39718,39413,305,74.03%,宜蘭縣羅東鎮仁德里,1194,848,840,8,71.02%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣羅東鎮,53653,39718,39413,305,74.03%,宜蘭縣羅東鎮漢民里,3477,2522,2508,14,72.53%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣羅東鎮,53653,39718,39413,305,74.03%,宜蘭縣羅東鎮西安里,2554,1854,1836,18,72.59%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣羅東鎮,53653,39718,39413,305,74.03%,宜蘭縣羅東鎮北成里,2512,1860,1841,19,74.04%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣羅東鎮,53653,39718,39413,305,74.03%,宜蘭縣羅東鎮賢文里,3447,2527,2505,22,73.31%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣羅東鎮,53653,39718,39413,305,74.03%,宜蘭縣羅東鎮公正里,2649,1993,1981,12,75.24%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣羅東鎮,53653,39718,39413,305,74.03%,宜蘭縣羅東鎮集祥里,1145,698,697,1,60.96%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣羅東鎮,53653,39718,39413,305,74.03%,宜蘭縣羅東鎮信義里,2803,2089,2074,15,74.53%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣羅東鎮,53653,39718,39413,305,74.03%,宜蘭縣羅東鎮竹林里,2798,2070,2049,21,73.98%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣羅東鎮,53653,39718,39413,305,74.03%,宜蘭縣羅東鎮仁愛里,3157,2376,2367,9,75.26%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣羅東鎮,53653,39718,39413,305,74.03%,宜蘭縣羅東鎮樹林里,3123,2402,2382,20,76.91%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣羅東鎮,53653,39718,39413,305,74.03%,宜蘭縣羅東鎮國華里,3937,3005,2990,15,76.33%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣羅東鎮,53653,39718,39413,305,74.03%,宜蘭縣羅東鎮維揚里,2718,2050,2038,12,75.42%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣羅東鎮,53653,39718,39413,305,74.03%,宜蘭縣羅東鎮開明里,1451,1075,1064,11,74.09%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣羅東鎮,53653,39718,39413,305,74.03%,宜蘭縣羅東鎮中山里,1323,1023,1015,8,77.32%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣羅東鎮,53653,39718,39413,305,74.03%,宜蘭縣羅東鎮仁和里,1060,782,774,8,73.77%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣蘇澳鎮,34254,24041,23795,246,70.18%,宜蘭縣蘇澳鎮龍德里,3167,2257,2239,18,71.27%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣蘇澳鎮,34254,24041,23795,246,70.18%,宜蘭縣蘇澳鎮頂寮里,851,644,636,8,75.68%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣蘇澳鎮,34254,24041,23795,246,70.18%,宜蘭縣蘇澳鎮永榮里,3246,2359,2337,22,72.67%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣蘇澳鎮,34254,24041,23795,246,70.18%,宜蘭縣蘇澳鎮存仁里,942,694,680,14,73.67%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣蘇澳鎮,34254,24041,23795,246,70.18%,宜蘭縣蘇澳鎮港邊里,1220,874,860,14,71.64%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣蘇澳鎮,34254,24041,23795,246,70.18%,宜蘭縣蘇澳鎮岳明里,200,127,126,1,63.5%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣蘇澳鎮,34254,24041,23795,246,70.18%,宜蘭縣蘇澳鎮隘丁里,2392,1743,1726,17,72.87%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣蘇澳鎮,34254,24041,23795,246,70.18%,宜蘭縣蘇澳鎮新城里,1156,833,828,5,72.06%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣蘇澳鎮,34254,24041,23795,246,70.18%,宜蘭縣蘇澳鎮聖湖里,5050,3509,3477,32,69.49%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣蘇澳鎮,34254,24041,23795,246,70.18%,宜蘭縣蘇澳鎮蘇西里,2443,1697,1679,18,69.46%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣蘇澳鎮,34254,24041,23795,246,70.18%,宜蘭縣蘇澳鎮蘇北里,1086,804,797,7,74.03%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣蘇澳鎮,34254,24041,23795,246,70.18%,宜蘭縣蘇澳鎮蘇南里,497,353,350,3,71.03%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣蘇澳鎮,34254,24041,23795,246,70.18%,宜蘭縣蘇澳鎮蘇東里,530,351,348,3,66.23%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣蘇澳鎮,34254,24041,23795,246,70.18%,宜蘭縣蘇澳鎮長安里,565,432,427,5,76.46%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣蘇澳鎮,34254,24041,23795,246,70.18%,宜蘭縣蘇澳鎮永光里,463,341,334,7,73.65%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣蘇澳鎮,34254,24041,23795,246,70.18%,宜蘭縣蘇澳鎮永春里,636,429,425,4,67.45%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣蘇澳鎮,34254,24041,23795,246,70.18%,宜蘭縣蘇澳鎮永樂里,499,358,352,6,71.74%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣蘇澳鎮,34254,24041,23795,246,70.18%,宜蘭縣蘇澳鎮南安里,1078,799,788,11,74.12%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣蘇澳鎮,34254,24041,23795,246,70.18%,宜蘭縣蘇澳鎮南正里,1024,685,679,6,66.89%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣蘇澳鎮,34254,24041,23795,246,70.18%,宜蘭縣蘇澳鎮南成里,1234,830,823,7,67.26%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣蘇澳鎮,34254,24041,23795,246,70.18%,宜蘭縣蘇澳鎮南興里,1599,1051,1043,8,65.73%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣蘇澳鎮,34254,24041,23795,246,70.18%,宜蘭縣蘇澳鎮南寧里,1185,806,794,12,68.02%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣蘇澳鎮,34254,24041,23795,246,70.18%,宜蘭縣蘇澳鎮南建里,1338,875,868,7,65.4%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣蘇澳鎮,34254,24041,23795,246,70.18%,宜蘭縣蘇澳鎮東澳里,377,246,244,2,65.25%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣蘇澳鎮,34254,24041,23795,246,70.18%,宜蘭縣蘇澳鎮南強里,777,490,484,6,63.06%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣蘇澳鎮,34254,24041,23795,246,70.18%,宜蘭縣蘇澳鎮朝陽里,699,454,451,3,64.95%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣頭城鎮,24331,16872,16703,169,69.34%,宜蘭縣頭城鎮石城里,341,228,226,2,66.86%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣頭城鎮,24331,16872,16703,169,69.34%,宜蘭縣頭城鎮大里里,683,419,412,7,61.35%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣頭城鎮,24331,16872,16703,169,69.34%,宜蘭縣頭城鎮大溪里,891,560,551,9,62.85%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣頭城鎮,24331,16872,16703,169,69.34%,宜蘭縣頭城鎮合興里,377,249,244,5,66.05%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣頭城鎮,24331,16872,16703,169,69.34%,宜蘭縣頭城鎮更新里,1317,863,855,8,65.53%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣頭城鎮,24331,16872,16703,169,69.34%,宜蘭縣頭城鎮外澳里,890,554,548,6,62.25%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣頭城鎮,24331,16872,16703,169,69.34%,宜蘭縣頭城鎮港口里,616,427,425,2,69.32%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣頭城鎮,24331,16872,16703,169,69.34%,宜蘭縣頭城鎮武營里,1516,1076,1060,16,70.98%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣頭城鎮,24331,16872,16703,169,69.34%,宜蘭縣頭城鎮大坑里,1235,877,870,7,71.01%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣頭城鎮,24331,16872,16703,169,69.34%,宜蘭縣頭城鎮城東里,769,590,584,6,76.72%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣頭城鎮,24331,16872,16703,169,69.34%,宜蘭縣頭城鎮城北里,518,394,390,4,76.06%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣頭城鎮,24331,16872,16703,169,69.34%,宜蘭縣頭城鎮城西里,617,481,479,2,77.96%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣頭城鎮,24331,16872,16703,169,69.34%,宜蘭縣頭城鎮城南里,636,481,479,2,75.63%
台澎金馬,23224912,18086455,3,1,13452016,13354305,97711,77.88%,74.38%,33.33%,宜蘭縣,358059,259741,257304,2437,72.54%,宜蘭縣頭城鎮,24331,16872,16703,169,69.34%,宜蘭縣頭城鎮竹安里,2011,1335,1323,12,66.38%
