地區別," 人口數",選舉人數,候選組數,當選組數,投票數_合計,投票數_有效票數,投票數_無效票數,選舉人數對人口數,投票數對選舉人數,當選人數對候選人數,縣市,縣市_選舉人數,縣市_投票數,縣市_有效票數,縣市_無效票數,縣市_投票率,鄉鎮,鄉鎮_選舉人數,鄉鎮_投票數,鄉鎮_有效票數,鄉鎮_無效票數,鄉鎮_投票率,里,里_選舉人數,里_投票數,里_有效票數,里_無效票數,里_投票率
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市吉翠里,3030,2547,2487,60,84.06%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市德翠里,4759,4004,3924,80,84.14%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市滿翠里,2755,2262,2216,46,82.11%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市明翠里,4087,3372,3312,60,82.51%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市松翠里,3028,2410,2355,55,79.59%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市柏翠里,2933,2422,2356,66,82.58%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市龍翠里,3644,3031,2956,75,83.18%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市華翠里,2692,2259,2205,54,83.92%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市忠翠里,6825,5753,5643,110,84.29%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市嵐翠里,2199,1806,1757,49,82.13%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市文翠里,3538,2942,2882,60,83.15%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市青翠里,2529,2036,1991,45,80.51%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市懷翠里,4735,3775,3699,76,79.73%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市福翠里,1490,1208,1166,42,81.07%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市港嘴里,4466,3642,3572,70,81.55%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市振興里,3459,2916,2854,62,84.3%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市振義里,3475,2853,2766,87,82.1%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市光復里,2527,2100,2052,48,83.1%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市埔墘里,4143,3381,3292,89,81.61%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市長壽里,2400,2007,1952,55,83.63%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市福壽里,2606,2165,2100,65,83.08%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市海山里,5390,4507,4428,79,83.62%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市九如里,2350,1951,1914,37,83.02%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市玉光里,4080,3308,3225,83,81.08%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市光仁里,2391,2009,1947,62,84.02%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市埤墘里,3004,2482,2422,60,82.62%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市永安里,2689,2224,2185,39,82.71%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市雙玉里,2955,2461,2387,74,83.28%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市廣新里,2939,2355,2300,55,80.13%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市深丘里,4303,3539,3474,65,82.24%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市香丘里,3002,2488,2416,72,82.88%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市西安里,2192,1805,1755,50,82.34%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市東丘里,3413,2864,2788,76,83.91%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市長安里,2963,2490,2436,54,84.04%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市福丘里,1664,1361,1328,33,81.79%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市福祿里,2954,2371,2321,50,80.26%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市民族里,3040,2542,2495,47,83.62%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市國泰里,2573,2085,2045,40,81.03%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市福德里,4140,3472,3394,78,83.86%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市景星里,2686,2184,2133,51,81.31%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市福星里,2749,2311,2263,48,84.07%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市鄉雲里,2881,2403,2346,57,83.41%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市廣德里,4774,3963,3872,91,83.01%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市大豐里,3829,3110,3046,64,81.22%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市重慶里,6432,5257,5134,123,81.73%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市仁愛里,2754,2292,2241,51,83.22%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市和平里,918,729,711,18,79.41%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市廣福里,2735,2207,2144,63,80.69%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市華興里,3254,2656,2600,56,81.62%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市華貴里,2373,1969,1900,69,82.98%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市華德里,5254,4252,4166,86,80.93%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市華東里,4460,3698,3630,68,82.91%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市信義里,3360,2730,2664,66,81.25%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市浮洲里,3595,2576,2512,64,71.66%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市華中里,4296,3465,3388,77,80.66%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市僑中里,3032,2485,2413,72,81.96%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市中山里,3970,3145,3055,90,79.22%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市復興里,1856,1335,1209,126,71.93%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市大安里,3459,2782,2720,62,80.43%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市福安里,2244,1849,1801,48,82.4%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市聚安里,4086,3286,3190,96,80.42%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市龍安里,2427,1984,1909,75,81.75%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市崑崙里,6034,4841,4721,120,80.23%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市溪洲里,4405,3532,3443,89,80.18%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市溪北里,2649,2138,2093,45,80.71%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市香雅里,2189,1814,1769,45,82.87%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市新生里,3703,3082,3026,56,83.23%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市文德里,2520,2066,2017,49,81.98%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市文化里,2647,2191,2136,55,82.77%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市新海里,2888,2347,2308,39,81.27%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市莒光里,2536,2107,2053,54,83.08%
台澎金馬,22573965,16507179,2,1,13251719,12914422,337297,73.12%,80.28%,50%,臺北縣,2685778,2183828,2130880,52948,81.31%,臺北縣板橋市,396206,324453,316926,7527,81.89%,臺北縣板橋市富貴里,1891,1565,1523,42,82.76%
