地區別," 人口數",選舉人數,候選組數,當選組數,投票數_合計,投票數_有效票數,投票數_無效票數,選舉人數對人口數,投票數對選舉人數,當選人數對候選人數,縣市,縣市_選舉人數,縣市_投票數,縣市_有效票數,縣市_無效票數,縣市_投票率,鄉鎮,鄉鎮_選舉人數,鄉鎮_投票數,鄉鎮_有效票數,鄉鎮_無效票數,鄉鎮_投票率,里,里_選舉人數,里_投票數,里_有效票數,里_無效票數,里_投票率
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市文翠里,3253,2782,2751,31,85.52%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市青翠里,2541,2172,2143,29,85.48%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市懷翠里,4194,3511,3474,37,83.71%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市福翠里,1600,1306,1286,20,81.63%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市港嘴里,4211,3574,3531,43,84.87%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市振興里,3324,2896,2863,33,87.12%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市振義里,3156,2688,2659,29,85.17%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市光復里,2424,2017,1998,19,83.21%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市埔墘里,3925,3333,3293,40,84.92%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市長壽里,2216,1930,1902,28,87.09%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市福壽里,2031,1722,1701,21,84.79%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市海山里,4535,3880,3824,56,85.56%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市九如里,2368,2029,2009,20,85.68%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市玉光里,3801,3218,3178,40,84.66%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市光仁里,2313,1994,1968,26,86.21%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市埤墘里,2817,2387,2366,21,84.74%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市永安里,2304,1881,1863,18,81.64%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市雙玉里,2746,2333,2299,34,84.96%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市廣新里,2889,2382,2352,30,82.45%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市深丘里,4148,3501,3477,24,84.4%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市香丘里,2760,2336,2310,26,84.64%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市西安里,2022,1734,1721,13,85.76%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市東丘里,3308,2840,2806,34,85.85%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市長安里,2742,2301,2275,26,83.92%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市福丘里,1589,1308,1294,14,82.32%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市福祿里,2580,2180,2163,17,84.5%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市民族里,3042,2576,2557,19,84.68%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市國泰里,2147,1772,1746,26,82.53%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市福德里,3748,3215,3174,41,85.78%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市景星里,2481,2078,2047,31,83.76%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市福星里,2293,1970,1945,25,85.91%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市鄉雲里,2479,2099,2075,24,84.67%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市廣德里,4429,3773,3733,40,85.19%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市大豐里,3677,3109,3084,25,84.55%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市重慶里,5672,4772,4710,62,84.13%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市仁愛里,2711,2321,2292,29,85.61%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市和平里,873,724,716,8,82.93%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市廣福里,2292,1928,1909,19,84.12%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市華興里,2861,2423,2391,32,84.69%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市華貴里,2246,1928,1905,23,85.84%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市華德里,4542,3849,3794,55,84.74%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市華東里,3965,3380,3345,35,85.25%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市信義里,3091,2597,2565,32,84.02%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市浮洲里,3472,2561,2517,44,73.76%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市華中里,3838,3240,3197,43,84.42%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市僑中里,2702,2333,2296,37,86.34%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市中山里,3937,3246,3187,59,82.45%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市復興里,2397,1769,1728,41,73.8%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市大安里,3309,2784,2761,23,84.13%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市福安里,2213,1826,1798,28,82.51%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市聚安里,3839,3172,3126,46,82.63%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市龍安里,2379,1973,1936,37,82.93%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市崑崙里,5212,4396,4340,56,84.34%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市溪洲里,4061,3442,3397,45,84.76%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市溪北里,2446,2034,2011,23,83.16%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市香雅里,2130,1780,1763,17,83.57%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市新生里,3452,2957,2934,23,85.66%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市文德里,2131,1806,1788,18,84.75%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市文化里,2440,2038,2030,8,83.52%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市新海里,2661,2221,2190,31,83.46%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市莒光里,2407,2039,2017,22,84.71%
台澎金馬,22134777,15462625,5,1,12786671,12664393,122278,69.86%,82.69%,20%,臺北縣,2437456,2041860,2019149,22711,83.77%,臺北縣板橋市,362415,305709,302309,3400,84.35%,臺北縣板橋市富貴里,1739,1458,1450,8,83.84%
