地區別," 人口數",選舉人數,候選人數_計,候選人數_男,候選人數_女,當選人數_計,當選人數_男,當選人數_女,投票數_合計,投票數_有效票數,投票數_無效票數,選舉人數對人口數,投票數對選舉人數,當選人數對候選人數,鄉鎮選區,鄉鎮選區_人口數,鄉鎮選區_選舉人數,鄉鎮選區_候選人數_計,鄉鎮選區_候選人數_男,鄉鎮選區_候選人數_女,鄉鎮選區_當選人數_計,鄉鎮選區_當選人數_男,鄉鎮選區_當選人數_女,鄉鎮選區_投票數合計,鄉鎮選區_有效票數,鄉鎮選區_無效票數,鄉鎮選區_選舉人數對人口數,鄉鎮選區_投票數對選舉人數,鄉鎮選區_當選人數對候選人數,里,里_選舉人數,里_投票數,里_有效票數,里_無效票數,里_投票率
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市自強里,4448,3177,3129,48,71.43%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市自立里,2403,1730,1700,30,71.99%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市光華里,2260,1591,1568,23,70.4%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市國光里,3312,2482,2448,34,74.94%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市港尾里,2164,1556,1541,15,71.9%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市金華里,3385,2277,2229,48,67.27%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市港德里,4124,2757,2721,36,66.85%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市民權里,2454,1756,1715,41,71.56%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市建國里,3090,2191,2150,41,70.91%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市漢生里,3736,2685,2654,31,71.87%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市公館里,3208,2200,2165,35,68.58%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市新民里,3603,2446,2408,38,67.89%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市幸福里,3355,2276,2246,30,67.84%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市忠誠里,2330,1705,1685,20,73.18%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市百壽里,2100,1442,1422,20,68.67%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市介壽里,2546,1748,1709,39,68.66%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市新埔里,1993,1360,1333,27,68.24%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市華江里,4197,2876,2820,56,68.53%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市江翠里,4075,2705,2672,33,66.38%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市純翠里,4248,2841,2792,49,66.88%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市溪頭里,4845,3262,3203,59,67.33%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市聯翠里,3267,2161,2125,36,66.15%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市宏翠里,2657,1886,1849,37,70.98%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市仁翠里,2743,1824,1794,30,66.5%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市新翠里,6254,4194,4128,66,67.06%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市吉翠里,3080,2208,2160,48,71.69%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市德翠里,5025,3519,3469,50,70.03%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市滿翠里,2691,1830,1803,27,68%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市明翠里,4036,2670,2631,39,66.15%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市松翠里,3066,2029,1994,35,66.18%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市柏翠里,2997,2031,1987,44,67.77%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市龍翠里,3858,2630,2589,41,68.17%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市華翠里,2651,1789,1767,22,67.48%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市忠翠里,7116,4902,4845,57,68.89%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市嵐翠里,2136,1447,1419,28,67.74%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市文翠里,3518,2377,2332,45,67.57%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市青翠里,2573,1603,1584,19,62.3%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市懷翠里,4874,3138,3097,41,64.38%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市福翠里,1367,933,913,20,68.25%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市港嘴里,3662,2448,2418,30,66.85%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市振興里,4676,3271,3212,59,69.95%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市振義里,3436,2307,2269,38,67.14%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市光復里,2616,1771,1744,27,67.7%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市埔墘里,1542,1088,1076,12,70.56%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市長壽里,2354,1643,1623,20,69.8%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市福壽里,2679,1841,1814,27,68.72%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市海山里,5708,3901,3837,64,68.34%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市九如里,2335,1588,1557,31,68.01%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市玉光里,4115,2766,2704,62,67.22%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市光仁里,2447,1703,1672,31,69.6%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市埤墘里,3057,2016,1986,30,65.95%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市永安里,2753,1799,1772,27,65.35%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市雙玉里,3005,2023,1995,28,67.32%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市廣新里,2907,1878,1850,28,64.6%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市深丘里,4302,2958,2916,42,68.76%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市香丘里,3085,2117,2070,47,68.62%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市西安里,2197,1549,1519,30,70.51%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市東丘里,3475,2364,2323,41,68.03%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市長安里,3257,2306,2272,34,70.8%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市福丘里,1653,1168,1150,18,70.66%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市福祿里,3064,2017,1982,35,65.83%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市民族里,3046,2161,2129,32,70.95%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市國泰里,2624,1838,1817,21,70.05%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市福德里,4195,2931,2886,45,69.87%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市景星里,2702,1857,1831,26,68.73%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市福星里,2731,1968,1947,21,72.06%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市鄉雲里,2926,2020,1986,34,69.04%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市廣德里,4868,3474,3422,52,71.36%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市大豐里,3841,2715,2682,33,70.68%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市重慶里,6498,4378,4314,64,67.37%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市仁愛里,2689,1948,1904,44,72.44%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市和平里,918,627,616,11,68.3%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市廣福里,2858,1826,1806,20,63.89%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市華興里,3291,2259,2226,33,68.64%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市華貴里,2329,1738,1701,37,74.62%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市華德里,5225,3381,3340,41,64.71%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市華東里,4556,3160,3120,40,69.36%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市信義里,3341,2277,2244,33,68.15%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市浮洲里,3611,2116,2083,33,58.6%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市華中里,4362,2873,2832,41,65.86%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市僑中里,3061,2054,2015,39,67.1%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市中山里,3844,2550,2515,35,66.34%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市復興里,1765,1140,1112,28,64.59%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市大安里,3472,2341,2301,40,67.43%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市福安里,2258,1582,1557,25,70.06%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市聚安里,4121,2705,2660,45,65.64%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市龍安里,2397,1629,1595,34,67.96%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市崑崙里,6163,3995,3930,65,64.82%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市溪洲里,4579,2972,2920,52,64.91%
臺北縣,3726039,2735757,73,60,13,29,24,5,1817965,1775404,42561,73.42%,66.45%,39.73%,臺北縣板橋市,542235,401517,2,1,1,1,--,1,272304,267989,4315,74.05%,67.82%,50%,臺北縣板橋市溪北里,4232,2821,2778,43,66.66%
