地區別," 人口數",選舉人數,候選人數_計,候選人數_男,候選人數_女,當選人數_計,當選人數_男,當選人數_女,投票數_合計,投票數_有效票數,投票數_無效票數,選舉人數對人口數,投票數對選舉人數,當選人數對候選人數,鄉鎮選區,鄉鎮選區_人口數,鄉鎮選區_選舉人數,鄉鎮選區_候選人數_計,鄉鎮選區_候選人數_男,鄉鎮選區_候選人數_女,鄉鎮選區_當選人數_計,鄉鎮選區_當選人數_男,鄉鎮選區_當選人數_女,鄉鎮選區_投票數合計,鄉鎮選區_有效票數,鄉鎮選區_無效票數,鄉鎮選區_選舉人數對人口數,鄉鎮選區_投票數對選舉人數,鄉鎮選區_當選人數對候選人數,里,里_選舉人數,里_投票數,里_有效票數,里_無效票數,里_投票率
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市福基里,3887,1662,1627,35,42.76%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市豐年里,4392,1834,1792,42,41.76%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市忠孝里,3489,1425,1397,28,40.84%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市恆安里,3415,1688,1644,44,49.43%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市後港里,4039,1356,1333,23,33.57%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市文衡里,1467,769,749,20,52.42%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市中美里,3947,2067,1994,73,52.37%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市八德里,2164,832,815,17,38.45%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市興漢里,2848,1478,1440,38,51.9%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市中和里,3534,1790,1723,67,50.65%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市西盛里,3727,1418,1386,32,38.05%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市榮和里,2592,1392,1354,38,53.7%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市中泰里,3763,1799,1748,51,47.81%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市瓊林里,4177,2120,2051,69,50.75%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市文德里,1088,656,635,21,60.29%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市中誠里,1641,677,658,19,41.26%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市裕民里,3877,1654,1614,40,42.66%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市文明里,1500,959,941,18,63.93%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市中港里,3793,1380,1354,26,36.38%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市富國里,4076,1669,1626,43,40.95%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市思源里,3550,1641,1604,37,46.23%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市立人里,1525,754,741,13,49.44%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市南港里,3181,1207,1188,19,37.94%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市仁愛里,2271,1004,985,19,44.21%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市立德里,1921,734,720,14,38.21%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市信義里,3380,1389,1350,39,41.09%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市立言里,3489,1350,1313,37,38.69%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市民安里,4702,1959,1903,56,41.66%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市和平里,2937,1091,1064,27,37.15%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市立功里,2931,1169,1152,17,39.88%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市民本里,4235,1480,1450,30,34.95%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市化成里,2068,944,916,28,45.65%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市立志里,2822,1222,1186,36,43.3%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市光華里,3340,1257,1226,31,37.63%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市思賢里,2629,1208,1176,32,45.95%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市營盤里,2112,969,956,13,45.88%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市光榮里,5400,2314,2249,65,42.85%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市自強里,2321,1068,1043,25,46.01%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市丹鳳里,3159,1330,1309,21,42.1%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市光明里,2244,907,881,26,40.42%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市自立里,3686,1664,1609,55,45.14%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市合鳳里,4513,1749,1703,46,38.75%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市幸福里,3290,1351,1325,26,41.06%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市雙鳳里,3198,1429,1405,24,44.68%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市自信里,1631,605,589,16,37.09%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市龍鳳里,3980,1449,1424,25,36.41%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市中華里,1237,608,591,17,49.15%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市中隆里,2137,976,954,22,45.67%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市中原里,3444,1267,1231,36,36.79%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市中信里,6328,2191,2140,51,34.62%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市四維里,3220,1237,1212,25,38.42%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市建福里,3658,1390,1365,25,38%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市中宏里,2200,892,868,24,40.55%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市中全里,2492,971,951,20,38.96%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市立泰里,2744,1248,1221,27,45.48%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市全泰里,3474,1489,1448,41,42.86%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市仁義里,2345,1025,1002,23,43.71%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市立基里,5350,1842,1803,39,34.43%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市昌明里,3682,1384,1355,29,37.59%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市昌平里,3909,1007,985,22,25.76%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市文聖里,2933,1358,1324,34,46.3%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市萬安里,2266,912,899,13,40.25%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市龍安里,1637,683,676,7,41.72%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市福營里,1880,932,903,29,49.57%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市建安里,2836,841,822,19,29.65%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新莊市,350852,215932,3,1,2,1,--,1,90649,88461,2188,61.55%,41.98%,33.33%,臺北縣新莊市成德里,2552,943,921,22,36.95%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新店市,256639,181492,3,3,--,1,1,--,74962,74156,806,70.72%,41.3%,33.33%,臺北縣新店市國豐里,3140,1264,1255,9,40.25%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新店市,256639,181492,3,3,--,1,1,--,74962,74156,806,70.72%,41.3%,33.33%,臺北縣新店市明德里,3355,1245,1235,10,37.11%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新店市,256639,181492,3,3,--,1,1,--,74962,74156,806,70.72%,41.3%,33.33%,臺北縣新店市大豐里,2866,1110,1093,17,38.73%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新店市,256639,181492,3,3,--,1,1,--,74962,74156,806,70.72%,41.3%,33.33%,臺北縣新店市大同里,3076,1232,1218,14,40.05%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新店市,256639,181492,3,3,--,1,1,--,74962,74156,806,70.72%,41.3%,33.33%,臺北縣新店市江陵里,5875,1909,1886,23,32.49%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新店市,256639,181492,3,3,--,1,1,--,74962,74156,806,70.72%,41.3%,33.33%,臺北縣新店市寶興里,3338,1243,1232,11,37.24%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新店市,256639,181492,3,3,--,1,1,--,74962,74156,806,70.72%,41.3%,33.33%,臺北縣新店市寶安里,4393,1632,1612,20,37.15%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新店市,256639,181492,3,3,--,1,1,--,74962,74156,806,70.72%,41.3%,33.33%,臺北縣新店市信義里,4261,1571,1550,21,36.87%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新店市,256639,181492,3,3,--,1,1,--,74962,74156,806,70.72%,41.3%,33.33%,臺北縣新店市忠孝里,2418,1012,1001,11,41.85%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新店市,256639,181492,3,3,--,1,1,--,74962,74156,806,70.72%,41.3%,33.33%,臺北縣新店市大鵬里,382,184,184,--,48.17%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新店市,256639,181492,3,3,--,1,1,--,74962,74156,806,70.72%,41.3%,33.33%,臺北縣新店市太平里,4088,1811,1793,18,44.3%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新店市,256639,181492,3,3,--,1,1,--,74962,74156,806,70.72%,41.3%,33.33%,臺北縣新店市頂城里,1460,686,676,10,46.99%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新店市,256639,181492,3,3,--,1,1,--,74962,74156,806,70.72%,41.3%,33.33%,臺北縣新店市下城里,1637,856,847,9,52.29%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新店市,256639,181492,3,3,--,1,1,--,74962,74156,806,70.72%,41.3%,33.33%,臺北縣新店市柴埕里,4596,1881,1865,16,40.93%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新店市,256639,181492,3,3,--,1,1,--,74962,74156,806,70.72%,41.3%,33.33%,臺北縣新店市永安里,8986,3257,3205,52,36.25%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新店市,256639,181492,3,3,--,1,1,--,74962,74156,806,70.72%,41.3%,33.33%,臺北縣新店市公崙里,7111,2906,2879,27,40.87%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新店市,256639,181492,3,3,--,1,1,--,74962,74156,806,70.72%,41.3%,33.33%,臺北縣新店市德安里,4806,2216,2187,29,46.11%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新店市,256639,181492,3,3,--,1,1,--,74962,74156,806,70.72%,41.3%,33.33%,臺北縣新店市雙城里,7257,3288,3265,23,45.31%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新店市,256639,181492,3,3,--,1,1,--,74962,74156,806,70.72%,41.3%,33.33%,臺北縣新店市日興里,3910,1968,1958,10,50.33%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新店市,256639,181492,3,3,--,1,1,--,74962,74156,806,70.72%,41.3%,33.33%,臺北縣新店市玫瑰里,3713,1635,1621,14,44.03%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新店市,256639,181492,3,3,--,1,1,--,74962,74156,806,70.72%,41.3%,33.33%,臺北縣新店市塗潭里,1219,516,512,4,42.33%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新店市,256639,181492,3,3,--,1,1,--,74962,74156,806,70.72%,41.3%,33.33%,臺北縣新店市美潭里,3604,1381,1368,13,38.32%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新店市,256639,181492,3,3,--,1,1,--,74962,74156,806,70.72%,41.3%,33.33%,臺北縣新店市員潭里,2066,942,923,19,45.6%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新店市,256639,181492,3,3,--,1,1,--,74962,74156,806,70.72%,41.3%,33.33%,臺北縣新店市雙坑里,830,322,319,3,38.8%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新店市,256639,181492,3,3,--,1,1,--,74962,74156,806,70.72%,41.3%,33.33%,臺北縣新店市粗坑里,2131,857,845,12,40.22%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新店市,256639,181492,3,3,--,1,1,--,74962,74156,806,70.72%,41.3%,33.33%,臺北縣新店市屈尺里,2129,1024,1006,18,48.1%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新店市,256639,181492,3,3,--,1,1,--,74962,74156,806,70.72%,41.3%,33.33%,臺北縣新店市龜山里,1344,620,614,6,46.13%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新店市,256639,181492,3,3,--,1,1,--,74962,74156,806,70.72%,41.3%,33.33%,臺北縣新店市廣興里,1045,501,497,4,47.94%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新店市,256639,181492,3,3,--,1,1,--,74962,74156,806,70.72%,41.3%,33.33%,臺北縣新店市直潭里,651,349,343,6,53.61%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新店市,256639,181492,3,3,--,1,1,--,74962,74156,806,70.72%,41.3%,33.33%,臺北縣新店市青潭里,2750,1151,1137,14,41.85%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新店市,256639,181492,3,3,--,1,1,--,74962,74156,806,70.72%,41.3%,33.33%,臺北縣新店市新店里,1372,575,568,7,41.91%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新店市,256639,181492,3,3,--,1,1,--,74962,74156,806,70.72%,41.3%,33.33%,臺北縣新店市張南里,1149,509,502,7,44.3%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新店市,256639,181492,3,3,--,1,1,--,74962,74156,806,70.72%,41.3%,33.33%,臺北縣新店市國校里,1962,767,758,9,39.09%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新店市,256639,181492,3,3,--,1,1,--,74962,74156,806,70.72%,41.3%,33.33%,臺北縣新店市文中里,1271,571,566,5,44.93%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新店市,256639,181492,3,3,--,1,1,--,74962,74156,806,70.72%,41.3%,33.33%,臺北縣新店市廣明里,792,390,383,7,49.24%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新店市,256639,181492,3,3,--,1,1,--,74962,74156,806,70.72%,41.3%,33.33%,臺北縣新店市文明里,2081,1014,999,15,48.73%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新店市,256639,181492,3,3,--,1,1,--,74962,74156,806,70.72%,41.3%,33.33%,臺北縣新店市中興里,3677,1451,1442,9,39.46%
臺北縣,3388741,2236468,74,65,9,29,26,3,1071306,1044573,26733,66%,47.9%,39.19%,臺北縣新店市,256639,181492,3,3,--,1,1,--,74962,74156,806,70.72%,41.3%,33.33%,臺北縣新店市新生里,3788,1756,1738,18,46.36%
