選舉別," 人口數",選舉人數,候選人數_計,候選人數_男,候選人數_女,當選人數_計,當選人數_男,當選人數_女,投票數_合計,投票數_有效票數,投票數_無效票數,選舉人數對人口數,投票數對選舉人數,當選人數對候選人數,縣市選區,縣市選區_人口數,縣市選區_選舉人數,縣市選區_候選人數_計,縣市選區_候選人數_男,縣市選區_候選人數_女,縣市選區_當選人數_計,縣市選區_當選人數_男,縣市選區_當選人數_女,縣市選區_投票數合計,縣市選區_有效票數,縣市選區_無效票數,縣市選區_選舉人數對人口數,縣市選區_投票數對選舉人數,縣市選區_當選人數對候選人數,鄉鎮,鄉鎮_選舉人數,鄉鎮_投票數,鄉鎮_有效票數,鄉鎮_無效票數,鄉鎮_投票率,里,里_選舉人數,里_投票數,里_有效票數,里_無效票數,里_投票率
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鹽埕區,23766,17152,16858,294,72%,高雄市第一選區鹽埕區藍橋里,978,717,704,13,73%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鹽埕區,23766,17152,16858,294,72%,高雄市第一選區鹽埕區慈愛里,691,509,497,12,73%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鹽埕區,23766,17152,16858,294,72%,高雄市第一選區鹽埕區博愛里,749,595,587,8,79%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鹽埕區,23766,17152,16858,294,72%,高雄市第一選區鹽埕區壽星里,1302,956,933,23,73%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鹽埕區,23766,17152,16858,294,72%,高雄市第一選區鹽埕區中山里,1239,883,869,14,71%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鹽埕區,23766,17152,16858,294,72%,高雄市第一選區鹽埕區教仁里,2212,1610,1583,27,72%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鹽埕區,23766,17152,16858,294,72%,高雄市第一選區鹽埕區新樂里,760,565,556,9,74%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鹽埕區,23766,17152,16858,294,72%,高雄市第一選區鹽埕區中原里,705,514,498,16,72%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鹽埕區,23766,17152,16858,294,72%,高雄市第一選區鹽埕區光明里,1020,740,727,13,72%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鹽埕區,23766,17152,16858,294,72%,高雄市第一選區鹽埕區育仁里,911,648,632,16,71%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鹽埕區,23766,17152,16858,294,72%,高雄市第一選區鹽埕區河濱里,1908,1355,1340,15,71%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鹽埕區,23766,17152,16858,294,72%,高雄市第一選區鹽埕區沙地里,1155,793,782,11,68%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鹽埕區,23766,17152,16858,294,72%,高雄市第一選區鹽埕區南端里,1209,861,851,10,71%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鹽埕區,23766,17152,16858,294,72%,高雄市第一選區鹽埕區港都里,1223,900,880,20,73%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鹽埕區,23766,17152,16858,294,72%,高雄市第一選區鹽埕區江西里,1307,907,895,12,69%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鹽埕區,23766,17152,16858,294,72%,高雄市第一選區鹽埕區新豐里,716,540,532,8,75%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鹽埕區,23766,17152,16858,294,72%,高雄市第一選區鹽埕區府北里,1742,1175,1162,13,67%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鹽埕區,23766,17152,16858,294,72%,高雄市第一選區鹽埕區陸橋里,1384,997,982,15,72%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鹽埕區,23766,17152,16858,294,72%,高雄市第一選區鹽埕區瀨南里,760,578,571,7,76%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鹽埕區,23766,17152,16858,294,72%,高雄市第一選區鹽埕區新化里,853,634,613,21,74%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鹽埕區,23766,17152,16858,294,72%,高雄市第一選區鹽埕區江南里,942,675,664,11,71%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鼓山區,74484,54666,53941,725,73%,高雄市第一選區鼓山區鼓峰里,2083,1496,1465,31,71%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鼓山區,74484,54666,53941,725,73%,高雄市第一選區鼓山區雄峰里,2038,1524,1509,15,74%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鼓山區,74484,54666,53941,725,73%,高雄市第一選區鼓山區前峰里,4016,3154,3123,31,78%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鼓山區,74484,54666,53941,725,73%,高雄市第一選區鼓山區光榮里,3907,2947,2917,30,75%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鼓山區,74484,54666,53941,725,73%,高雄市第一選區鼓山區民族里,1494,1096,1067,29,73%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鼓山區,74484,54666,53941,725,73%,高雄市第一選區鼓山區內惟里,1206,911,899,12,75%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鼓山區,74484,54666,53941,725,73%,高雄市第一選區鼓山區建國里,2059,1602,1582,20,77%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鼓山區,74484,54666,53941,725,73%,高雄市第一選區鼓山區忠正里,4489,3279,3237,42,73%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鼓山區,74484,54666,53941,725,73%,高雄市第一選區鼓山區自強里,876,663,658,5,75%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鼓山區,74484,54666,53941,725,73%,高雄市第一選區鼓山區龍井里,1555,1182,1169,13,76%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鼓山區,74484,54666,53941,725,73%,高雄市第一選區鼓山區正德里,1499,1098,1087,11,73%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鼓山區,74484,54666,53941,725,73%,高雄市第一選區鼓山區平和里,2820,2127,2100,27,75%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鼓山區,74484,54666,53941,725,73%,高雄市第一選區鼓山區民強里,2042,1542,1519,23,75%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鼓山區,74484,54666,53941,725,73%,高雄市第一選區鼓山區厚生里,1968,1508,1497,11,76%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鼓山區,74484,54666,53941,725,73%,高雄市第一選區鼓山區龍子里,3670,2609,2566,43,71%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鼓山區,74484,54666,53941,725,73%,高雄市第一選區鼓山區龍水里,1349,944,937,7,69%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鼓山區,74484,54666,53941,725,73%,高雄市第一選區鼓山區明誠里,5176,3760,3713,47,72%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鼓山區,74484,54666,53941,725,73%,高雄市第一選區鼓山區華豐里,3093,2301,2283,18,74%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鼓山區,74484,54666,53941,725,73%,高雄市第一選區鼓山區裕興里,2192,1606,1585,21,73%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鼓山區,74484,54666,53941,725,73%,高雄市第一選區鼓山區裕豐里,2228,1641,1633,8,73%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鼓山區,74484,54666,53941,725,73%,高雄市第一選區鼓山區鼓岩里,1805,1353,1336,17,74%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鼓山區,74484,54666,53941,725,73%,高雄市第一選區鼓山區樹德里,1006,765,759,6,76%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鼓山區,74484,54666,53941,725,73%,高雄市第一選區鼓山區寶樹里,961,698,688,10,72%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鼓山區,74484,54666,53941,725,73%,高雄市第一選區鼓山區興宗里,1722,1276,1258,18,74%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鼓山區,74484,54666,53941,725,73%,高雄市第一選區鼓山區光化里,1702,1190,1175,15,69%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鼓山區,74484,54666,53941,725,73%,高雄市第一選區鼓山區山下里,1609,1154,1140,14,71%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鼓山區,74484,54666,53941,725,73%,高雄市第一選區鼓山區河邊里,1561,1166,1151,15,74%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鼓山區,74484,54666,53941,725,73%,高雄市第一選區鼓山區綠川里,1901,1316,1301,15,69%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鼓山區,74484,54666,53941,725,73%,高雄市第一選區鼓山區登山里,878,604,592,12,68%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鼓山區,74484,54666,53941,725,73%,高雄市第一選區鼓山區峰南里,1265,905,857,48,71%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鼓山區,74484,54666,53941,725,73%,高雄市第一選區鼓山區麗興里,1295,897,886,11,69%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鼓山區,74484,54666,53941,725,73%,高雄市第一選區鼓山區新民里,1296,943,929,14,72%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鼓山區,74484,54666,53941,725,73%,高雄市第一選區鼓山區延平里,1128,798,773,25,70%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鼓山區,74484,54666,53941,725,73%,高雄市第一選區鼓山區維生里,1672,1177,1160,17,70%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鼓山區,74484,54666,53941,725,73%,高雄市第一選區鼓山區惠安里,1493,998,981,17,66%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鼓山區,74484,54666,53941,725,73%,高雄市第一選區鼓山區壽山里,1772,1250,1232,18,70%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鼓山區,74484,54666,53941,725,73%,高雄市第一選區鼓山區哨船頭里,1133,784,779,5,69%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區鼓山區,74484,54666,53941,725,73%,高雄市第一選區鼓山區桃源里,525,402,398,4,76%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區左營區,83928,62196,61397,799,74%,高雄市第一選區左營區進學里,1823,1338,1317,21,73%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區左營區,83928,62196,61397,799,74%,高雄市第一選區左營區尾西里,1389,1041,1024,17,74%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區左營區,83928,62196,61397,799,74%,高雄市第一選區左營區頂北里,790,578,569,9,73%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區左營區,83928,62196,61397,799,74%,高雄市第一選區左營區中北里,735,592,586,6,80%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區左營區,83928,62196,61397,799,74%,高雄市第一選區左營區中南里,666,505,501,4,75%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區左營區,83928,62196,61397,799,74%,高雄市第一選區左營區廟東里,1010,754,745,9,74%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區左營區,83928,62196,61397,799,74%,高雄市第一選區左營區廟北里,1109,792,776,16,71%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區左營區,83928,62196,61397,799,74%,高雄市第一選區左營區尾南里,963,723,717,6,75%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區左營區,83928,62196,61397,799,74%,高雄市第一選區左營區尾北里,2602,1893,1864,29,72%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區左營區,83928,62196,61397,799,74%,高雄市第一選區左營區海光里,1752,1343,1322,21,76%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區左營區,83928,62196,61397,799,74%,高雄市第一選區左營區屏山里,1993,1508,1486,22,75%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區左營區,83928,62196,61397,799,74%,高雄市第一選區左營區祥和里,851,700,685,15,82%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區左營區,83928,62196,61397,799,74%,高雄市第一選區左營區永清里,1769,1416,1392,24,80%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區左營區,83928,62196,61397,799,74%,高雄市第一選區左營區復興里,1369,1058,1036,22,77%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區左營區,83928,62196,61397,799,74%,高雄市第一選區左營區莒光里,1772,1288,1277,11,72%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區左營區,83928,62196,61397,799,74%,高雄市第一選區左營區光輝里,2548,1916,1890,26,75%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區左營區,83928,62196,61397,799,74%,高雄市第一選區左營區合群里,1438,1122,1114,8,78%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區左營區,83928,62196,61397,799,74%,高雄市第一選區左營區自治里,1964,1573,1556,17,80%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區左營區,83928,62196,61397,799,74%,高雄市第一選區左營區明建里,1588,1250,1234,16,78%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區左營區,83928,62196,61397,799,74%,高雄市第一選區左營區自立里,1003,798,782,16,79%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區左營區,83928,62196,61397,799,74%,高雄市第一選區左營區頂西里,1291,991,985,6,76%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區左營區,83928,62196,61397,799,74%,高雄市第一選區左營區聖后里,1042,769,756,13,73%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區左營區,83928,62196,61397,799,74%,高雄市第一選區左營區聖西里,487,363,361,2,74%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區左營區,83928,62196,61397,799,74%,高雄市第一選區左營區聖南里,598,475,463,12,79%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區左營區,83928,62196,61397,799,74%,高雄市第一選區左營區城南里,609,478,473,5,78%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區左營區,83928,62196,61397,799,74%,高雄市第一選區左營區路東里,814,625,620,5,76%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區左營區,83928,62196,61397,799,74%,高雄市第一選區左營區部北里,584,459,453,6,78%
區域,20893361,13922373,314,276,38,122,104,18,9440685,9311367,129318,66.64%,67.81%,38.85%,高雄市第一選區,730898,506789,12,11,1,6,5,1,367028,361828,5200,69.34%,72.42%,50%,高雄市第一選區左營區,83928,62196,61397,799,74%,高雄市第一選區左營區部南里,822,652,642,10,79%
